METADATA:,,,,,,,,,,
Block Runtime,Experiment Seed,Subject,,,,,,,,
ESQ,3543.830993,,Absorption_response,7.6,Experience Sampling Questions,1,3895694,,Marker Started at 6,Zero-Back Task
ESQ,3543.832161,,Future_start,,Experience Sampling Questions,1,3895694,,,Zero-Back Task
ESQ,3547.215218,,Future_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 3,Zero-Back Task
EXPERIMENT DATA:,One-Back Task,,,,,,,,,
Start Time,3547.234403,,,,,,,,,
0-Back Start,3547.234449,,,,One-Back Task,1,3895694,,,
NoGoStimulus Start,3600.704844,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3601.280865,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3603.054052,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3604.329739,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3606.809855,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3607.396209,TRUE,,,One-Back Task,1,3895694,None,OneBack,
OneBackStimulus Start,3609.089956,,,,One-Back Task,1,3895694,,OneBack,
OneBackStimulus End,3610.296873,TRUE,,,One-Back Task,1,3895694,left,OneBack,
NoGoStimulus Start,3615.007555,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3616.497167,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3618.367528,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3619.546048,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3621.580727,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3622.595777,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3624.925588,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3625.662124,TRUE,,,One-Back Task,1,3895694,None,OneBack,
OneBackStimulus Start,3627.646552,,,,One-Back Task,1,3895694,,OneBack,
OneBackStimulus End,3628.395274,TRUE,,,One-Back Task,1,3895694,left,OneBack,
NoGoStimulus Start,3633.4848,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3634.779263,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3636.369878,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3637.828557,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3640.34928,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3640.879196,TRUE,,,One-Back Task,1,3895694,None,OneBack,
OneBackStimulus Start,3643.217985,,,,One-Back Task,1,3895694,,OneBack,
OneBackStimulus End,3646.89477,TRUE,,,One-Back Task,1,3895694,right,OneBack,
NoGoStimulus Start,3648.614455,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3649.978124,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3652.032958,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3653.028831,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3654.580291,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3656.078075,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3657.652938,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3659.127929,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3660.998797,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3662.177934,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3663.787815,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3665.228742,TRUE,,,One-Back Task,1,3895694,None,OneBack,
OneBackStimulus Start,3666.715084,,,,One-Back Task,1,3895694,,OneBack,
OneBackStimulus End,3667.678422,TRUE,,,One-Back Task,1,3895694,left,OneBack,
NoGoStimulus Start,3673.39719,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3674.327278,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3676.348674,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3677.377374,TRUE,,,One-Back Task,1,3895694,None,OneBack,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,3677.397016,,,,,,,,,
ESQ,3680.85608,,Intrusive_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3685.459879,,Intrusive_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 9,One-Back Task
ESQ,3685.460204,,Self_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3688.977352,,Self_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 6,One-Back Task
ESQ,3688.978483,,Modality_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3694.759991,,Modality_response,2.8,Experience Sampling Questions,1,3895694,,Marker Started at 10,One-Back Task
ESQ,3694.761166,,Emotion_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3705.160183,,Emotion_response,6.6,Experience Sampling Questions,1,3895694,,Marker Started at 3,One-Back Task
ESQ,3705.161351,,Absorption_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3708.508998,,Absorption_response,10,Experience Sampling Questions,1,3895694,,Marker Started at 6,One-Back Task
ESQ,3708.510135,,Other_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3711.94252,,Other_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 6,One-Back Task
ESQ,3711.943732,,Past_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3717.843893,,Past_response,6.5,Experience Sampling Questions,1,3895694,,Marker Started at 3,One-Back Task
ESQ,3717.84506,,Detailed_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3721.958675,,Detailed_response,10,Experience Sampling Questions,1,3895694,,Marker Started at 2,One-Back Task
ESQ,3721.95917,,Distracting_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3725.275263,,Distracting_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 2,One-Back Task
ESQ,3725.276392,,Knowledge_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3730.175344,,Knowledge_response,6.8,Experience Sampling Questions,1,3895694,,Marker Started at 2,One-Back Task
ESQ,3730.176502,,Focus_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3732.907825,,Focus_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 3,One-Back Task
ESQ,3732.908973,,Future_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3737.426029,,Future_response,1.7,Experience Sampling Questions,1,3895694,,Marker Started at 6,One-Back Task
ESQ,3737.426422,,Problem_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3741.692494,,Problem_response,10,Experience Sampling Questions,1,3895694,,Marker Started at 5,One-Back Task
ESQ,3741.693669,,Deliberate_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3745.492192,,Deliberate_response,8.3,Experience Sampling Questions,1,3895694,,Marker Started at 10,One-Back Task
EXPERIMENT DATA:,One-Back Task,,,,,,,,,
Start Time,3745.509395,,,,,,,,,
0-Back Start,3745.509433,,,,One-Back Task,1,3895694,,,
NoGoStimulus Start,3759.433429,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3760.00892,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3761.782405,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3763.057866,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3765.537917,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3766.124189,TRUE,,,One-Back Task,1,3895694,None,OneBack,
OneBackStimulus Start,3767.817469,,,,One-Back Task,1,3895694,,OneBack,
OneBackStimulus End,3768.559272,TRUE,,,One-Back Task,1,3895694,left,OneBack,
NoGoStimulus Start,3773.736245,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3775.225063,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3777.095677,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3778.274855,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3780.309456,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3781.323981,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3783.653599,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3784.390283,TRUE,,,One-Back Task,1,3895694,None,OneBack,
OneBackStimulus Start,3786.375307,,,,One-Back Task,1,3895694,,OneBack,
OneBackStimulus End,3787.123899,TRUE,,,One-Back Task,1,3895694,left,OneBack,
NoGoStimulus Start,3792.196652,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3793.490393,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3795.081007,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3796.540586,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3799.060597,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3799.590046,TRUE,,,One-Back Task,1,3895694,None,OneBack,
OneBackStimulus Start,3801.93007,,,,One-Back Task,1,3895694,,OneBack,
OneBackStimulus End,3802.906629,FALSE,,,One-Back Task,1,3895694,right,OneBack,
NoGoStimulus Start,3807.325828,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3808.689784,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3810.745388,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3811.73966,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3813.291779,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3814.789687,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3816.364464,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3817.839728,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3819.710064,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3820.889824,TRUE,,,One-Back Task,1,3895694,None,OneBack,
NoGoStimulus Start,3822.499406,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3823.940534,TRUE,,,One-Back Task,1,3895694,None,OneBack,
OneBackStimulus Start,3825.426593,,,,One-Back Task,1,3895694,,OneBack,
OneBackStimulus End,3826.25558,TRUE,,,One-Back Task,1,3895694,left,OneBack,
NoGoStimulus Start,3832.108113,,,,One-Back Task,1,3895694,,OneBack,
NoGoStimulus End,3833.039147,TRUE,,,One-Back Task,1,3895694,None,OneBack,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,3833.059524,,,,,,,,,
ESQ,3837.684746,,Deliberate_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3842.771262,,Deliberate_response,8.7,Experience Sampling Questions,1,3895694,,Marker Started at 7,One-Back Task
ESQ,3842.771653,,Problem_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3845.204714,,Problem_response,10,Experience Sampling Questions,1,3895694,,Marker Started at 10,One-Back Task
ESQ,3845.2052,,Intrusive_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3849.222298,,Intrusive_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 8,One-Back Task
ESQ,3849.222688,,Distracting_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3852.720408,,Distracting_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 8,One-Back Task
ESQ,3852.720773,,Modality_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3857.28767,,Modality_response,3.6,Experience Sampling Questions,1,3895694,,Marker Started at 4,One-Back Task
ESQ,3857.288823,,Absorption_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3861.271244,,Absorption_response,10,Experience Sampling Questions,1,3895694,,Marker Started at 2,One-Back Task
ESQ,3861.272429,,Self_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3864.822641,,Self_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 3,One-Back Task
ESQ,3864.822987,,Future_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3868.687673,,Future_response,3,Experience Sampling Questions,1,3895694,,Marker Started at 3,One-Back Task
ESQ,3868.688841,,Emotion_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3873.671463,,Emotion_response,7.5,Experience Sampling Questions,1,3895694,,Marker Started at 8,One-Back Task
ESQ,3873.671746,,Detailed_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3876.936815,,Detailed_response,10,Experience Sampling Questions,1,3895694,,Marker Started at 4,One-Back Task
ESQ,3876.937281,,Past_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3882.454188,,Past_response,3.8,Experience Sampling Questions,1,3895694,,Marker Started at 3,One-Back Task
ESQ,3882.454846,,Knowledge_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3886.605053,,Knowledge_response,8.3,Experience Sampling Questions,1,3895694,,Marker Started at 4,One-Back Task
ESQ,3886.605665,,Other_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3890.438398,,Other_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 10,One-Back Task
ESQ,3890.439544,,Focus_start,,Experience Sampling Questions,1,3895694,,,One-Back Task
ESQ,3894.321153,,Focus_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 9,One-Back Task
EXPERIMENT DATA:,GoNoGo Task,,,,,,,,,
Start Time,3902.501297,,,,,,,,,
gonogo START,3902.501333,,,,GoNoGo Task,1,3895694,,,
Go/NoGo Initialized,3944.435095,,,,GoNoGo Task,1,3895694,,,
Stimulus start,3945.248062,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3946.003178,noResponse,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3946.815797,,,,GoNoGo Task,1,3895694,,Type: NoGo,
Stimulus end,3948.069169,TRUE,,,GoNoGo Task,1,3895694,,Type: NoGo,
Stimulus start,3948.626213,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3949.885742,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3950.94577,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3952.202291,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3952.764215,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3954.019535,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3954.821326,,,,GoNoGo Task,1,3895694,,Type: NoGo,
Stimulus end,3956.0853,TRUE,,,GoNoGo Task,1,3895694,,Type: NoGo,
Stimulus start,3956.643002,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3957.901687,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3958.459385,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3959.718665,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3960.278078,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3961.285276,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3961.842993,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3962.602037,noResponse,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3963.403732,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3964.418585,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3965.471867,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3966.735229,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3967.537792,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3968.55139,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3969.360936,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3970.618475,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3971.68401,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3972.685096,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3973.495315,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3974.501557,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3975.555195,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3976.318377,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3976.876967,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3978.134798,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3978.691844,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3979.701333,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3980.260017,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3981.517969,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3982.325345,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3983.583686,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3984.136245,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3984.901249,noResponse,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3985.708545,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3986.967693,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3987.778676,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3989.035391,noResponse,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3989.587351,,,,GoNoGo Task,1,3895694,,Type: NoGo,
Stimulus end,3990.351165,TRUE,,,GoNoGo Task,1,3895694,,Type: NoGo,
Stimulus start,3991.404381,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3992.667539,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3993.733471,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3994.484592,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3995.035789,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3995.80072,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3996.613472,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3997.368173,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3997.925806,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,3998.933976,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,3999.744546,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4001.000821,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4001.804325,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4002.817488,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4003.620945,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4004.633875,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4005.446237,,,,GoNoGo Task,1,3895694,,Type: NoGo,
Stimulus end,4006.201417,TRUE,,,GoNoGo Task,1,3895694,,Type: NoGo,
Stimulus start,4006.753668,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4007.767366,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4008.826211,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4010.083757,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4010.637884,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4011.399494,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4012.202009,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4013.216761,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4013.774889,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4014.533425,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4015.58647,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4016.35017,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4017.159225,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4018.166896,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4018.975483,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4019.983155,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4020.535151,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4021.300063,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4022.361757,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4023.367362,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4023.920037,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4024.68337,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4025.740458,,,,GoNoGo Task,1,3895694,,Type: NoGo,
Stimulus end,4026.749114,FALSE,,,GoNoGo Task,1,3895694,,Type: NoGo,
Go/NoGo Finished,4026.770798,,,,GoNoGo Task,1,3895694,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,4026.782631,,,,,,,,,
ESQ,4031.328092,,Modality_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4037.265138,,Modality_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 2,GoNoGo Task
ESQ,4037.266327,,Other_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4040.948604,,Other_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 7,GoNoGo Task
ESQ,4040.949749,,Deliberate_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4043.998109,,Deliberate_response,2.9,Experience Sampling Questions,1,3895694,,Marker Started at 6,GoNoGo Task
ESQ,4043.999288,,Past_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4047.915937,,Past_response,2.7,Experience Sampling Questions,1,3895694,,Marker Started at 5,GoNoGo Task
ESQ,4047.917082,,Knowledge_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4052.682424,,Knowledge_response,2.2,Experience Sampling Questions,1,3895694,,Marker Started at 4,GoNoGo Task
ESQ,4052.683629,,Intrusive_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4058.848796,,Intrusive_response,3.4,Experience Sampling Questions,1,3895694,,Marker Started at 10,GoNoGo Task
ESQ,4058.849975,,Self_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4063.414424,,Self_response,2.9,Experience Sampling Questions,1,3895694,,Marker Started at 9,GoNoGo Task
ESQ,4063.415597,,Future_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4066.832378,,Future_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 4,GoNoGo Task
ESQ,4066.832911,,Problem_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4070.447485,,Problem_response,10,Experience Sampling Questions,1,3895694,,Marker Started at 4,GoNoGo Task
ESQ,4070.44862,,Absorption_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4074.047212,,Absorption_response,7.8,Experience Sampling Questions,1,3895694,,Marker Started at 3,GoNoGo Task
ESQ,4074.048342,,Focus_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4076.714241,,Focus_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 2,GoNoGo Task
ESQ,4076.715398,,Detailed_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4080.613737,,Detailed_response,8.2,Experience Sampling Questions,1,3895694,,Marker Started at 10,GoNoGo Task
ESQ,4080.614864,,Emotion_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4085.313555,,Emotion_response,3.6,Experience Sampling Questions,1,3895694,,Marker Started at 3,GoNoGo Task
ESQ,4085.313827,,Distracting_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4091.381612,,Distracting_response,3.5,Experience Sampling Questions,1,3895694,,Marker Started at 9,GoNoGo Task
EXPERIMENT DATA:,GoNoGo Task,,,,,,,,,
Start Time,4091.398318,,,,,,,,,
gonogo START,4091.398356,,,,GoNoGo Task,1,3895694,,,
Go/NoGo Initialized,4106.063329,,,,GoNoGo Task,1,3895694,,,
Stimulus start,4106.875508,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4107.631622,noResponse,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4108.433022,,,,GoNoGo Task,1,3895694,,Type: NoGo,
Stimulus end,4109.697532,TRUE,,,GoNoGo Task,1,3895694,,Type: NoGo,
Stimulus start,4110.255293,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4111.513886,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4112.571925,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4113.829779,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4114.387996,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4115.64675,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4116.459329,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4117.714265,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4118.270869,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4119.530257,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4120.092218,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4121.347259,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4121.899344,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4122.913486,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4123.468288,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4124.230611,noResponse,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4125.033814,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4126.046497,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4127.105207,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4128.363364,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4129.16507,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4130.178998,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4130.982355,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4132.245621,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4133.308301,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4134.314049,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4135.121225,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4136.12999,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4137.183575,,,,GoNoGo Task,1,3895694,,Type: NoGo,
Stimulus end,4137.946357,TRUE,,,GoNoGo Task,1,3895694,,Type: NoGo,
Stimulus start,4138.505528,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4139.762767,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
