METADATA:,,,,,,,,,,
Block Runtime,Experiment Seed,Subject,,,,,,,,
ESQ,790.8680334,,Problem_response,8,Experience Sampling Questions,1,8728008,,Marker Started at 2,One-Back Task
ESQ,790.8683391,,Intrusive_start,,Experience Sampling Questions,1,8728008,,,One-Back Task
ESQ,793.600961,,Intrusive_response,5.7,Experience Sampling Questions,1,8728008,,Marker Started at 5,One-Back Task
ESQ,793.6016206,,Self_start,,Experience Sampling Questions,1,8728008,,,One-Back Task
ESQ,796.7174681,,Self_response,2.7,Experience Sampling Questions,1,8728008,,Marker Started at 9,One-Back Task
ESQ,796.7186396,,Absorption_start,,Experience Sampling Questions,1,8728008,,,One-Back Task
ESQ,799.3342009,,Absorption_response,9,Experience Sampling Questions,1,8728008,,Marker Started at 5,One-Back Task
ESQ,799.3353511,,Detailed_start,,Experience Sampling Questions,1,8728008,,,One-Back Task
ESQ,802.0334693,,Detailed_response,7.3,Experience Sampling Questions,1,8728008,,Marker Started at 3,One-Back Task
ESQ,802.0337641,,Distracting_start,,Experience Sampling Questions,1,8728008,,,One-Back Task
ESQ,805.2834842,,Distracting_response,1,Experience Sampling Questions,1,8728008,,Marker Started at 8,One-Back Task
ESQ,805.2847153,,Other_start,,Experience Sampling Questions,1,8728008,,,One-Back Task
ESQ,807.8343057,,Other_response,1.9,Experience Sampling Questions,1,8728008,,Marker Started at 4,One-Back Task
ESQ,807.8354409,,Past_start,,Experience Sampling Questions,1,8728008,,,One-Back Task
ESQ,811.9180871,,Past_response,2,Experience Sampling Questions,1,8728008,,Marker Started at 2,One-Back Task
ESQ,811.919194,,Emotion_start,,Experience Sampling Questions,1,8728008,,,One-Back Task
ESQ,815.5162234,,Emotion_response,5.1,Experience Sampling Questions,1,8728008,,Marker Started at 9,One-Back Task
ESQ,815.5173592,,Knowledge_start,,Experience Sampling Questions,1,8728008,,,One-Back Task
ESQ,823.8330173,,Knowledge_response,2.6,Experience Sampling Questions,1,8728008,,Marker Started at 7,One-Back Task
ESQ,823.8341421,,Focus_start,,Experience Sampling Questions,1,8728008,,,One-Back Task
ESQ,829.1002627,,Focus_response,2.1,Experience Sampling Questions,1,8728008,,Marker Started at 5,One-Back Task
ESQ,829.1013991,,Deliberate_start,,Experience Sampling Questions,1,8728008,,,One-Back Task
ESQ,831.6997309,,Deliberate_response,8.8,Experience Sampling Questions,1,8728008,,Marker Started at 7,One-Back Task
ESQ,831.7000499,,Future_start,,Experience Sampling Questions,1,8728008,,,One-Back Task
ESQ,835.1008431,,Future_response,7.6,Experience Sampling Questions,1,8728008,,Marker Started at 2,One-Back Task
ESQ,835.1020661,,Modality_start,,Experience Sampling Questions,1,8728008,,,One-Back Task
ESQ,839.0323159,,Modality_response,5.3,Experience Sampling Questions,1,8728008,,Marker Started at 7,One-Back Task
EXPERIMENT DATA:,Easy Math Task,,,,,,,,,
Start Time,850.1855788,,,,,,,,,
Math Task Start,12.0820871,,,,Easy Math Task,1,8728008,,,
fixation cross,12.0945483,,,,Easy Math Task,1,8728008,,,
Math Trial Start,14.1407989,,,,Easy Math Task,1,8728008,,,
Choice presented,14.1604539,,,,Easy Math Task,1,8728008,,,
Choice made,16.1083606,,,,Easy Math Task,1,8728008,,,
Math Trial End,16.1084304,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,16.1084655,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,18.1403476,,,,Easy Math Task,1,8728008,,,
Choice presented,18.1602332,,,,Easy Math Task,1,8728008,,,
Choice made,19.9914278,,,,Easy Math Task,1,8728008,,,
Math Trial End,19.9914692,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,19.9914855,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,22.0230268,,,,Easy Math Task,1,8728008,,,
Choice presented,22.0269286,,,,Easy Math Task,1,8728008,,,
Choice made,23.8746556,,,,Easy Math Task,1,8728008,,,
Math Trial End,23.8746994,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,23.8747157,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,25.9057073,,,,Easy Math Task,1,8728008,,,
Choice presented,25.9101361,,,,Easy Math Task,1,8728008,,,
Choice made,27.7749164,,,,Easy Math Task,1,8728008,,,
Math Trial End,27.7750112,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,27.7750614,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,29.809895,,,,Easy Math Task,1,8728008,,,
Choice presented,29.8265104,,,,Easy Math Task,1,8728008,,,
Choice made,31.7911295,,,,Easy Math Task,1,8728008,,,
Math Trial End,31.7911719,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,31.7911887,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,33.8186546,,,,Easy Math Task,1,8728008,,,
Choice presented,33.8261594,,,,Easy Math Task,1,8728008,,,
Choice made,35.6748089,,,,Easy Math Task,1,8728008,,,
Math Trial End,35.6749015,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,35.6749484,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,37.7045312,,,,Easy Math Task,1,8728008,,,
Choice presented,37.7099407,,,,Easy Math Task,1,8728008,,,
Choice made,39.524193,,,,Easy Math Task,1,8728008,,,
Math Trial End,39.5242653,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,39.5243027,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,41.5512724,,,,Easy Math Task,1,8728008,,,
Choice presented,41.5594155,,,,Easy Math Task,1,8728008,,,
Choice made,43.5741595,,,,Easy Math Task,1,8728008,,,
Math Trial End,43.574202,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,43.5742203,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,45.6026369,,,,Easy Math Task,1,8728008,,,
Choice presented,45.6094188,,,,Easy Math Task,1,8728008,,,
Choice made,47.4907636,,,,Easy Math Task,1,8728008,,,
Math Trial End,47.4908494,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,47.4908944,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,49.5211695,,,,Easy Math Task,1,8728008,,,
Choice presented,49.5258341,,,,Easy Math Task,1,8728008,,,
Choice made,51.4242429,,,,Easy Math Task,1,8728008,,,
Math Trial End,51.4243341,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,51.4243835,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,53.4537675,,,,Easy Math Task,1,8728008,,,
Choice presented,53.4589486,,,,Easy Math Task,1,8728008,,,
Choice made,55.2733273,,,,Easy Math Task,1,8728008,,,
Math Trial End,55.2733595,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,55.2733737,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,57.304178,,,,Easy Math Task,1,8728008,,,
Choice presented,57.3091288,,,,Easy Math Task,1,8728008,,,
Choice made,59.6904052,,,,Easy Math Task,1,8728008,,,
Math Trial End,59.6904932,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,59.6905381,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,61.7167017,,,,Easy Math Task,1,8728008,,,
Choice presented,61.7252322,,,,Easy Math Task,1,8728008,,,
Choice made,63.7735535,,,,Easy Math Task,1,8728008,,,
Math Trial End,63.7736249,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,63.773661,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,65.8029521,,,,Easy Math Task,1,8728008,,,
Choice presented,65.80875,,,,Easy Math Task,1,8728008,,,
Choice made,67.7900739,,,,Easy Math Task,1,8728008,,,
Math Trial End,67.7901176,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,67.7901365,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,69.8195782,,,,Easy Math Task,1,8728008,,,
Choice presented,69.8251808,,,,Easy Math Task,1,8728008,,,
Choice made,71.7233402,,,,Easy Math Task,1,8728008,,,
Math Trial End,71.723417,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,71.7234524,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,73.7518838,,,,Easy Math Task,1,8728008,,,
Choice presented,73.7583436,,,,Easy Math Task,1,8728008,,,
Choice made,75.5566161,,,,Easy Math Task,1,8728008,,,
Math Trial End,75.5567031,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,75.5567485,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,77.586238,,,,Easy Math Task,1,8728008,,,
Choice presented,77.5916979,,,,Easy Math Task,1,8728008,,,
Choice made,79.5397136,,,,Easy Math Task,1,8728008,,,
Math Trial End,79.539757,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,79.5397738,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,81.5692064,,,,Easy Math Task,1,8728008,,,
Choice presented,81.5748034,,,,Easy Math Task,1,8728008,,,
Choice made,83.4231239,,,,Easy Math Task,1,8728008,,,
Math Trial End,83.423195,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,83.4232325,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,85.452633,,,,Easy Math Task,1,8728008,,,
Choice presented,85.4583137,,,,Easy Math Task,1,8728008,,,
Choice made,87.6895732,,,,Easy Math Task,1,8728008,,,
Math Trial End,87.6896651,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,87.6897136,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,89.7199842,,,,Easy Math Task,1,8728008,,,
Choice presented,89.7246008,,,,Easy Math Task,1,8728008,,,
Choice made,91.889261,,,,Easy Math Task,1,8728008,,,
Math Trial End,91.8893109,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,91.889328,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,93.9179694,,,,Easy Math Task,1,8728008,,,
Choice presented,93.9242748,,,,Easy Math Task,1,8728008,,,
Choice made,96.2892152,,,,Easy Math Task,1,8728008,,,
Math Trial End,96.2892616,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,96.289278,TRUE,,,Easy Math Task,1,8728008,,,
Math Task End,98.3066998,,,,Easy Math Task,1,8728008,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,948.5167422,,,,,,,,,
ESQ,953.475302,,Focus_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,958.3453782,,Focus_response,1,Experience Sampling Questions,1,8728008,,Marker Started at 8,Easy Math Task
ESQ,958.3465322,,Detailed_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,960.680028,,Detailed_response,7,Experience Sampling Questions,1,8728008,,Marker Started at 7,Easy Math Task
ESQ,960.6811698,,Emotion_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,964.2973969,,Emotion_response,7.5,Experience Sampling Questions,1,8728008,,Marker Started at 9,Easy Math Task
ESQ,964.2985418,,Modality_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,967.5628976,,Modality_response,9.6,Experience Sampling Questions,1,8728008,,Marker Started at 7,Easy Math Task
ESQ,967.5640506,,Problem_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,972.3458623,,Problem_response,7.1,Experience Sampling Questions,1,8728008,,Marker Started at 8,Easy Math Task
ESQ,972.3466805,,Other_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,977.078545,,Other_response,1,Experience Sampling Questions,1,8728008,,Marker Started at 9,Easy Math Task
ESQ,977.0796848,,Past_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,981.1282294,,Past_response,8,Experience Sampling Questions,1,8728008,,Marker Started at 8,Easy Math Task
ESQ,981.1293747,,Future_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,987.1126264,,Future_response,6.8,Experience Sampling Questions,1,8728008,,Marker Started at 7,Easy Math Task
ESQ,987.113726,,Self_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,990.6945281,,Self_response,1,Experience Sampling Questions,1,8728008,,Marker Started at 7,Easy Math Task
ESQ,990.6957142,,Knowledge_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,995.4950613,,Knowledge_response,6,Experience Sampling Questions,1,8728008,,Marker Started at 6,Easy Math Task
ESQ,995.4962,,Distracting_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,998.7788245,,Distracting_response,1,Experience Sampling Questions,1,8728008,,Marker Started at 3,Easy Math Task
ESQ,998.7800392,,Intrusive_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,1002.561413,,Intrusive_response,5.5,Experience Sampling Questions,1,8728008,,Marker Started at 7,Easy Math Task
ESQ,1002.562707,,Deliberate_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,1004.81169,,Deliberate_response,9,Experience Sampling Questions,1,8728008,,Marker Started at 9,Easy Math Task
ESQ,1004.812829,,Absorption_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,1007.660586,,Absorption_response,9,Experience Sampling Questions,1,8728008,,Marker Started at 9,Easy Math Task
EXPERIMENT DATA:,Easy Math Task,,,,,,,,,
Start Time,1007.675496,,,,,,,,,
Math Task Start,10.3823483,,,,Easy Math Task,1,8728008,,,
fixation cross,10.3925623,,,,Easy Math Task,1,8728008,,,
Math Trial Start,12.429173,,,,Easy Math Task,1,8728008,,,
Choice presented,12.4487786,,,,Easy Math Task,1,8728008,,,
Choice made,14.2631955,,,,Easy Math Task,1,8728008,,,
Math Trial End,14.2632357,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,14.2632516,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,16.295261,,,,Easy Math Task,1,8728008,,,
Choice presented,16.3149374,,,,Easy Math Task,1,8728008,,,
Choice made,18.2127656,,,,Easy Math Task,1,8728008,,,
Math Trial End,18.2128044,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,18.2128195,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,20.2448428,,,,Easy Math Task,1,8728008,,,
Choice presented,20.248904,,,,Easy Math Task,1,8728008,,,
Choice made,22.0460532,,,,Easy Math Task,1,8728008,,,
Math Trial End,22.0460838,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,22.046098,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,24.0778352,,,,Easy Math Task,1,8728008,,,
Choice presented,24.0816188,,,,Easy Math Task,1,8728008,,,
Choice made,25.8293751,,,,Easy Math Task,1,8728008,,,
Math Trial End,25.8294283,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,25.829446,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,27.8591557,,,,Easy Math Task,1,8728008,,,
Choice presented,27.8647523,,,,Easy Math Task,1,8728008,,,
Choice made,29.7964267,,,,Easy Math Task,1,8728008,,,
Math Trial End,29.7965175,FALSE,,,Easy Math Task,1,8728008,,,
Math Trial End,29.7965654,FALSE,,,Easy Math Task,1,8728008,,,
Math Trial Start,31.8254792,,,,Easy Math Task,1,8728008,,,
Choice presented,31.8306276,,,,Easy Math Task,1,8728008,,,
Choice made,33.6962794,,,,Easy Math Task,1,8728008,,,
Math Trial End,33.6963715,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,33.6964209,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,35.7263526,,,,Easy Math Task,1,8728008,,,
Choice presented,35.7313249,,,,Easy Math Task,1,8728008,,,
Choice made,37.879444,,,,Easy Math Task,1,8728008,,,
Math Trial End,37.8795295,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,37.8795777,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,39.9096206,,,,Easy Math Task,1,8728008,,,
Choice presented,39.914203,,,,Easy Math Task,1,8728008,,,
Choice made,41.7793956,,,,Easy Math Task,1,8728008,,,
Math Trial End,41.7794893,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,41.7795393,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,43.8096004,,,,Easy Math Task,1,8728008,,,
Choice presented,43.814314,,,,Easy Math Task,1,8728008,,,
Choice made,45.8623869,,,,Easy Math Task,1,8728008,,,
Math Trial End,45.8624579,FALSE,,,Easy Math Task,1,8728008,,,
Math Trial End,45.8624942,FALSE,,,Easy Math Task,1,8728008,,,
Math Trial Start,47.8923064,,,,Easy Math Task,1,8728008,,,
Choice presented,47.8976498,,,,Easy Math Task,1,8728008,,,
Choice made,49.9958667,,,,Easy Math Task,1,8728008,,,
Math Trial End,49.995897,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,49.9959106,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,52.0250651,,,,Easy Math Task,1,8728008,,,
Choice presented,52.030652,,,,Easy Math Task,1,8728008,,,
Choice made,54.2952104,,,,Easy Math Task,1,8728008,,,
Math Trial End,54.2952496,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,54.2952647,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,56.326655,,,,Easy Math Task,1,8728008,,,
Choice presented,56.3306667,,,,Easy Math Task,1,8728008,,,
Choice made,58.1620016,,,,Easy Math Task,1,8728008,,,
Math Trial End,58.1620601,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,58.1620769,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,60.1911808,,,,Easy Math Task,1,8728008,,,
Choice presented,60.1973706,,,,Easy Math Task,1,8728008,,,
Choice made,62.1619411,,,,Easy Math Task,1,8728008,,,
Math Trial End,62.1619857,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,62.1620063,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,64.191448,,,,Easy Math Task,1,8728008,,,
Choice presented,64.1970797,,,,Easy Math Task,1,8728008,,,
Choice made,66.3952951,,,,Easy Math Task,1,8728008,,,
Math Trial End,66.3953662,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,66.3954068,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,68.4250401,,,,Easy Math Task,1,8728008,,,
Choice presented,68.4302421,,,,Easy Math Task,1,8728008,,,
Choice made,71.3445475,,,,Easy Math Task,1,8728008,,,
Math Trial End,71.3445791,FALSE,,,Easy Math Task,1,8728008,,,
Math Trial Start,73.3706228,,,,Easy Math Task,1,8728008,,,
Choice presented,73.3793364,,,,Easy Math Task,1,8728008,,,
Choice made,76.2947253,,,,Easy Math Task,1,8728008,,,
Math Trial End,76.2947712,FALSE,,,Easy Math Task,1,8728008,,,
Math Trial Start,78.3241087,,,,Easy Math Task,1,8728008,,,
Choice presented,78.3300839,,,,Easy Math Task,1,8728008,,,
Choice made,80.994614,,,,Easy Math Task,1,8728008,,,
Math Trial End,80.9946951,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,80.9947373,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,83.0243969,,,,Easy Math Task,1,8728008,,,
Choice presented,83.0297757,,,,Easy Math Task,1,8728008,,,
Choice made,84.9111289,,,,Easy Math Task,1,8728008,,,
Math Trial End,84.9111694,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,84.9111857,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial Start,86.9411889,,,,Easy Math Task,1,8728008,,,
Choice presented,86.9463952,,,,Easy Math Task,1,8728008,,,
Choice made,88.8107211,,,,Easy Math Task,1,8728008,,,
Math Trial End,88.8107949,TRUE,,,Easy Math Task,1,8728008,,,
Math Trial End,88.8108088,TRUE,,,Easy Math Task,1,8728008,,,
Math Task End,90.8281082,,,,Easy Math Task,1,8728008,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,1098.528247,,,,,,,,,
ESQ,1100.285519,,Future_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,1103.05866,,Future_response,5.7,Experience Sampling Questions,1,8728008,,Marker Started at 4,Easy Math Task
ESQ,1103.059009,,Focus_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,1104.275602,,Focus_response,10,Experience Sampling Questions,1,8728008,,Marker Started at 10,Easy Math Task
ESQ,1104.276737,,Modality_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,1108.608336,,Modality_response,7.2,Experience Sampling Questions,1,8728008,,Marker Started at 8,Easy Math Task
ESQ,1108.609474,,Intrusive_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,1111.257196,,Intrusive_response,6.1,Experience Sampling Questions,1,8728008,,Marker Started at 2,Easy Math Task
ESQ,1111.258333,,Self_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,1114.525381,,Self_response,7.2,Experience Sampling Questions,1,8728008,,Marker Started at 10,Easy Math Task
ESQ,1114.526563,,Problem_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,1119.191794,,Problem_response,6.2,Experience Sampling Questions,1,8728008,,Marker Started at 10,Easy Math Task
ESQ,1119.192192,,Other_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,1135.256472,,Other_response,5.5,Experience Sampling Questions,1,8728008,,Marker Started at 5,Easy Math Task
ESQ,1135.256815,,Knowledge_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,1139.723058,,Knowledge_response,5.7,Experience Sampling Questions,1,8728008,,Marker Started at 10,Easy Math Task
ESQ,1139.724195,,Absorption_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,1143.056793,,Absorption_response,7,Experience Sampling Questions,1,8728008,,Marker Started at 7,Easy Math Task
ESQ,1143.05791,,Deliberate_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,1147.206303,,Deliberate_response,6.4,Experience Sampling Questions,1,8728008,,Marker Started at 9,Easy Math Task
ESQ,1147.207444,,Past_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,1152.85598,,Past_response,5.3,Experience Sampling Questions,1,8728008,,Marker Started at 5,Easy Math Task
ESQ,1152.857128,,Distracting_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,1156.239816,,Distracting_response,3.8,Experience Sampling Questions,1,8728008,,Marker Started at 2,Easy Math Task
ESQ,1156.241028,,Detailed_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,1162.190167,,Detailed_response,7,Experience Sampling Questions,1,8728008,,Marker Started at 7,Easy Math Task
ESQ,1162.190546,,Emotion_start,,Experience Sampling Questions,1,8728008,,,Easy Math Task
ESQ,1167.655822,,Emotion_response,7.3,Experience Sampling Questions,1,8728008,,Marker Started at 8,Easy Math Task
EXPERIMENT DATA:,Hard Math Task,,,,,,,,,
Start Time,1167.684979,,,,,,,,,
Math Task Start,1174.741957,,,,,,,,,
fixation cross,1174.752484,,,,,,,,,
Math Trial Start,1176.788552,,,,,,,,,
Choice presented,1176.807783,,,,,,,,,
Choice made,1178.85521,,,,,,,,,
Math Trial End,1178.855241,TRUE,,,,,,,,
Math Trial End,1178.855254,TRUE,,,,,,,,
Math Trial Start,1180.888048,,,,,,,,,
Choice presented,1180.907682,,,,,,,,,
Choice made,1182.788583,,,,,,,,,
Math Trial End,1182.788624,TRUE,,,,,,,,
Math Trial End,1182.788639,TRUE,,,,,,,,
Math Trial Start,1184.81903,,,,,,,,,
Choice presented,1184.823692,,,,,,,,,
Choice made,1189.338382,,,,,,,,,
Math Trial End,1189.338449,TRUE,,,,,,,,
Math Trial End,1189.338479,TRUE,,,,,,,,
Math Trial Start,1191.368095,,,,,,,,,
Choice presented,1191.3736,,,,,,,,,
Choice made,1193.871567,,,,,,,,,
Math Trial End,1193.87163,TRUE,,,,,,,,
Math Trial End,1193.871662,TRUE,,,,,,,,
Math Trial Start,1195.902058,,,,,,,,,
Choice presented,1195.906937,,,,,,,,,
Choice made,1197.805167,,,,,,,,,
Math Trial End,1197.805256,TRUE,,,,,,,,
Math Trial End,1197.805306,TRUE,,,,,,,,
Math Trial Start,1199.833587,,,,,,,,,
Choice presented,1199.839838,,,,,,,,,
Choice made,1204.621436,,,,,,,,,
Math Trial End,1204.621541,TRUE,,,,,,,,
Math Trial End,1204.621582,TRUE,,,,,,,,
Math Trial Start,1206.651761,,,,,,,,,
Choice presented,1206.656384,,,,,,,,,
Choice made,1209.771035,,,,,,,,,
Math Trial End,1209.771097,FALSE,,,,,,,,
Math Trial End,1209.771128,FALSE,,,,,,,,
Math Trial Start,1211.799134,,,,,,,,,
Choice presented,1211.806257,,,,,,,,,
Choice made,1213.688039,,,,,,,,,
Math Trial End,1213.688126,TRUE,,,,,,,,
Math Trial End,1213.688171,TRUE,,,,,,,,
Math Trial Start,1215.718164,,,,,,,,,
Choice presented,1215.723028,,,,,,,,,
Choice made,1220.08779,,,,,,,,,
Math Trial End,1220.087868,TRUE,,,,,,,,
Math Trial End,1220.087923,TRUE,,,,,,,,
Math Trial Start,1222.118019,,,,,,,,,
Choice presented,1222.122771,,,,,,,,,
Choice made,1227.587081,,,,,,,,,
Math Trial End,1227.587114,FALSE,,,,,,,,
Math Trial Start,1229.617117,,,,,,,,,
Choice presented,1229.622503,,,,,,,,,
Choice made,1231.486969,,,,,,,,,
Math Trial End,1231.487007,TRUE,,,,,,,,
Math Trial End,1231.487021,TRUE,,,,,,,,
Math Trial Start,1233.517202,,,,,,,,,
Choice presented,1233.522689,,,,,,,,,
Choice made,1235.370117,,,,,,,,,
Math Trial End,1235.370154,TRUE,,,,,,,,
Math Trial End,1235.370167,TRUE,,,,,,,,
Math Trial Start,1237.4001,,,,,,,,,
Choice presented,1237.405631,,,,,,,,,
Choice made,1239.370367,,,,,,,,,
Math Trial End,1239.370435,TRUE,,,,,,,,
Math Trial End,1239.370471,TRUE,,,,,,,,
Math Trial Start,1241.401064,,,,,,,,,
Choice presented,1241.405401,,,,,,,,,
Choice made,1243.320387,,,,,,,,,
Math Trial End,1243.320463,TRUE,,,,,,,,
Math Trial End,1243.320501,TRUE,,,,,,,,
Math Trial Start,1245.349532,,,,,,,,,
Choice presented,1245.355223,,,,,,,,,
Choice made,1250.41996,,,,,,,,,
Math Trial End,1250.420015,FALSE,,,,,,,,
Math Trial End,1250.420032,FALSE,,,,,,,,
Math Trial Start,1252.449002,,,,,,,,,
Choice presented,1252.455312,,,,,,,,,
Choice made,1254.969434,,,,,,,,,
Math Trial End,1254.969472,TRUE,,,,,,,,
Math Trial End,1254.969486,TRUE,,,,,,,,
Math Trial Start,1256.998781,,,,,,,,,
Choice presented,1257.005091,,,,,,,,,
Choice made,1262.469221,,,,,,,,,
Math Trial End,1262.469251,FALSE,,,,,,,,
Math Trial Start,1264.498738,,,,,,,,,
Choice presented,1264.504902,,,,,,,,,
Choice made,1268.98627,,,,,,,,,
Math Trial End,1268.986358,TRUE,,,,,,,,
Math Trial End,1268.986399,TRUE,,,,,,,,
Math Task End,1271.003271,,,,,,,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,1271.004352,,,,,,,,,
ESQ,1273.113304,,Deliberate_start,,Experience Sampling Questions,1,8728008,,,Hard Math Task
ESQ,1275.985466,,Deliberate_response,3.8,Experience Sampling Questions,1,8728008,,Marker Started at 10,Hard Math Task
ESQ,1275.986398,,Past_start,,Experience Sampling Questions,1,8728008,,,Hard Math Task
ESQ,1279.053973,,Past_response,4.3,Experience Sampling Questions,1,8728008,,Marker Started at 3,Hard Math Task
ESQ,1279.055099,,Modality_start,,Experience Sampling Questions,1,8728008,,,Hard Math Task
ESQ,1281.602922,,Modality_response,4.8,Experience Sampling Questions,1,8728008,,Marker Started at 4,Hard Math Task
ESQ,1281.60406,,Problem_start,,Experience Sampling Questions,1,8728008,,,Hard Math Task
