METADATA:,,,,,,,,,,
Block Runtime,Experiment Seed,Subject,,,,,,,,
Stimulus start,1708.31836,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1709.320389,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1710.37561,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1711.386995,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1712.195203,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1713.203579,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1714.021775,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1715.036783,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1715.589503,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1716.603257,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1717.167518,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1718.420116,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1719.472722,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1720.736671,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1721.541132,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1722.30279,noResponse,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1723.115864,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1724.370854,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1725.173269,,,,GoNoGo Task,1,8082915,,Type: NoGo,
Stimulus end,1726.186799,TRUE,,,GoNoGo Task,1,8082915,,Type: NoGo,
Stimulus start,1726.739231,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1727.753165,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1728.306357,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1729.569619,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1730.631849,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1731.885978,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1732.448959,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1733.702742,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1734.266846,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1735.269785,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1735.821955,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1736.585898,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1737.645006,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1738.651571,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1739.705286,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1740.469542,noResponse,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1741.271495,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1742.036277,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1742.594241,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1743.852715,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1744.665218,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1745.419981,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1745.972107,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1747.235929,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1748.288697,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1749.552495,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1750.362566,,,,GoNoGo Task,1,8082915,,Type: NoGo,
Stimulus end,1751.119452,TRUE,,,GoNoGo Task,1,8082915,,Type: NoGo,
Stimulus start,1751.681823,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1752.436417,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1752.989648,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1753.752446,noResponse,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1754.814859,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1755.56966,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1756.131681,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1756.8864,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1757.711125,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1758.718781,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1759.522768,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1760.785644,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1761.336933,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1762.351522,noResponse,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1763.408003,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1764.668892,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1765.735785,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1766.502143,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1767.314119,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1768.568901,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1769.627679,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1770.383833,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1770.93755,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1771.701169,noResponse,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1772.754304,,,,GoNoGo Task,1,8082915,,Type: NoGo,
Stimulus end,1773.768621,TRUE,,,GoNoGo Task,1,8082915,,Type: NoGo,
Stimulus start,1774.324002,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1775.585116,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus start,1776.641592,,,,GoNoGo Task,1,8082915,,Type: NoGo,
Stimulus end,1777.65168,TRUE,,,GoNoGo Task,1,8082915,,Type: NoGo,
Stimulus start,1778.455073,,,,GoNoGo Task,1,8082915,,Type: Go,
Stimulus end,1779.718081,FALSE,,,GoNoGo Task,1,8082915,,Type: Go,
Go/NoGo Finished,1779.735949,,,,GoNoGo Task,1,8082915,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,1779.750958,,,,,,,,,
ESQ,1781.712306,,Past_start,,Experience Sampling Questions,1,8082915,,,GoNoGo Task
ESQ,1785.667894,,Past_response,1,Experience Sampling Questions,1,8082915,,Marker Started at 2,GoNoGo Task
ESQ,1785.668201,,Other_start,,Experience Sampling Questions,1,8082915,,,GoNoGo Task
ESQ,1790.016513,,Other_response,7.7,Experience Sampling Questions,1,8082915,,Marker Started at 5,GoNoGo Task
ESQ,1790.017654,,Intrusive_start,,Experience Sampling Questions,1,8082915,,,GoNoGo Task
ESQ,1793.250254,,Intrusive_response,1,Experience Sampling Questions,1,8082915,,Marker Started at 4,GoNoGo Task
ESQ,1793.251379,,Self_start,,Experience Sampling Questions,1,8082915,,,GoNoGo Task
ESQ,1795.950913,,Self_response,7,Experience Sampling Questions,1,8082915,,Marker Started at 7,GoNoGo Task
ESQ,1795.952007,,Absorption_start,,Experience Sampling Questions,1,8082915,,,GoNoGo Task
ESQ,1799.934253,,Absorption_response,5.8,Experience Sampling Questions,1,8082915,,Marker Started at 6,GoNoGo Task
ESQ,1799.935445,,Deliberate_start,,Experience Sampling Questions,1,8082915,,,GoNoGo Task
ESQ,1805.766666,,Deliberate_response,4.3,Experience Sampling Questions,1,8082915,,Marker Started at 10,GoNoGo Task
ESQ,1805.767783,,Distracting_start,,Experience Sampling Questions,1,8082915,,,GoNoGo Task
ESQ,1809.633272,,Distracting_response,7,Experience Sampling Questions,1,8082915,,Marker Started at 3,GoNoGo Task
ESQ,1809.634418,,Knowledge_start,,Experience Sampling Questions,1,8082915,,,GoNoGo Task
ESQ,1813.883241,,Knowledge_response,2.4,Experience Sampling Questions,1,8082915,,Marker Started at 10,GoNoGo Task
ESQ,1813.883833,,Detailed_start,,Experience Sampling Questions,1,8082915,,,GoNoGo Task
ESQ,1818.149587,,Detailed_response,4.8,Experience Sampling Questions,1,8082915,,Marker Started at 8,GoNoGo Task
ESQ,1818.150717,,Emotion_start,,Experience Sampling Questions,1,8082915,,,GoNoGo Task
ESQ,1823.249534,,Emotion_response,6.6,Experience Sampling Questions,1,8082915,,Marker Started at 5,GoNoGo Task
ESQ,1823.249967,,Problem_start,,Experience Sampling Questions,1,8082915,,,GoNoGo Task
ESQ,1829.850349,,Problem_response,4.2,Experience Sampling Questions,1,8082915,,Marker Started at 3,GoNoGo Task
ESQ,1829.851499,,Modality_start,,Experience Sampling Questions,1,8082915,,,GoNoGo Task
ESQ,1833.349321,,Modality_response,1,Experience Sampling Questions,1,8082915,,Marker Started at 6,GoNoGo Task
ESQ,1833.350439,,Focus_start,,Experience Sampling Questions,1,8082915,,,GoNoGo Task
ESQ,1838.099938,,Focus_response,3.1,Experience Sampling Questions,1,8082915,,Marker Started at 9,GoNoGo Task
ESQ,1838.101103,,Future_start,,Experience Sampling Questions,1,8082915,,,GoNoGo Task
ESQ,1841.265668,,Future_response,8.1,Experience Sampling Questions,1,8082915,,Marker Started at 4,GoNoGo Task
EXPERIMENT DATA:,Hard Math Task,,,,,,,,,
Start Time,1849.962765,,,,,,,,,
Math Task Start,1861.852102,,,,,,,,,
fixation cross,1861.864477,,,,,,,,,
Math Trial Start,1863.915936,,,,,,,,,
Choice presented,1863.933668,,,,,,,,,
Choice made,1865.998005,,,,,,,,,
Math Trial End,1865.99809,TRUE,,,,,,,,
Math Trial End,1865.998133,TRUE,,,,,,,,
Math Trial Start,1868.030087,,,,,,,,,
Choice presented,1868.049853,,,,,,,,,
Choice made,1872.497519,,,,,,,,,
Math Trial End,1872.497574,TRUE,,,,,,,,
Math Trial End,1872.497601,TRUE,,,,,,,,
Math Trial Start,1874.526541,,,,,,,,,
Choice presented,1874.532801,,,,,,,,,
Choice made,1878.380549,,,,,,,,,
Math Trial End,1878.380581,TRUE,,,,,,,,
Math Trial End,1878.380594,TRUE,,,,,,,,
Math Trial Start,1880.411992,,,,,,,,,
Choice presented,1880.416269,,,,,,,,,
Choice made,1882.297045,,,,,,,,,
Math Trial End,1882.297085,TRUE,,,,,,,,
Math Trial End,1882.297101,TRUE,,,,,,,,
Math Trial Start,1884.328328,,,,,,,,,
Choice presented,1884.33272,,,,,,,,,
Choice made,1886.197229,,,,,,,,,
Math Trial End,1886.197298,TRUE,,,,,,,,
Math Trial End,1886.197334,TRUE,,,,,,,,
Math Trial Start,1888.227354,,,,,,,,,
Choice presented,1888.232511,,,,,,,,,
Choice made,1890.146564,,,,,,,,,
Math Trial End,1890.146594,TRUE,,,,,,,,
Math Trial End,1890.146608,TRUE,,,,,,,,
Math Trial Start,1892.178235,,,,,,,,,
Choice presented,1892.182585,,,,,,,,,
Choice made,1894.146708,,,,,,,,,
Math Trial End,1894.146738,TRUE,,,,,,,,
Math Trial End,1894.146752,TRUE,,,,,,,,
Math Trial Start,1896.176048,,,,,,,,,
Choice presented,1896.182533,,,,,,,,,
Choice made,1898.163887,,,,,,,,,
Math Trial End,1898.163978,TRUE,,,,,,,,
Math Trial End,1898.164022,TRUE,,,,,,,,
Math Trial Start,1900.194072,,,,,,,,,
Choice presented,1900.19897,,,,,,,,,
Choice made,1904.196426,,,,,,,,,
Math Trial End,1904.196456,TRUE,,,,,,,,
Math Trial End,1904.196469,TRUE,,,,,,,,
Math Trial Start,1906.227658,,,,,,,,,
Choice presented,1906.231442,,,,,,,,,
Choice made,1908.330012,,,,,,,,,
Math Trial End,1908.330078,TRUE,,,,,,,,
Math Trial End,1908.330111,TRUE,,,,,,,,
Math Trial Start,1910.359063,,,,,,,,,
Choice presented,1910.365425,,,,,,,,,
Choice made,1912.312808,,,,,,,,,
Math Trial End,1912.312845,TRUE,,,,,,,,
Math Trial End,1912.31286,TRUE,,,,,,,,
Math Trial Start,1914.342738,,,,,,,,,
Choice presented,1914.348622,,,,,,,,,
Choice made,1916.229927,,,,,,,,,
Math Trial End,1916.229996,TRUE,,,,,,,,
Math Trial End,1916.230031,TRUE,,,,,,,,
Math Trial Start,1918.257378,,,,,,,,,
Choice presented,1918.265049,,,,,,,,,
Choice made,1921.61253,,,,,,,,,
Math Trial End,1921.612562,TRUE,,,,,,,,
Math Trial End,1921.612576,TRUE,,,,,,,,
Math Trial Start,1923.641886,,,,,,,,,
Choice presented,1923.647973,,,,,,,,,
Choice made,1926.079764,,,,,,,,,
Math Trial End,1926.079877,TRUE,,,,,,,,
Math Trial End,1926.079921,TRUE,,,,,,,,
Math Trial Start,1928.109915,,,,,,,,,
Choice presented,1928.114548,,,,,,,,,
Choice made,1929.979341,,,,,,,,,
Math Trial End,1929.979426,TRUE,,,,,,,,
Math Trial End,1929.979469,TRUE,,,,,,,,
Math Trial Start,1932.009544,,,,,,,,,
Choice presented,1932.014674,,,,,,,,,
Choice made,1933.862102,,,,,,,,,
Math Trial End,1933.862133,TRUE,,,,,,,,
Math Trial End,1933.862155,TRUE,,,,,,,,
Math Trial Start,1935.891838,,,,,,,,,
Choice presented,1935.897869,,,,,,,,,
Choice made,1937.778704,,,,,,,,,
Math Trial End,1937.778736,TRUE,,,,,,,,
Math Trial End,1937.778749,TRUE,,,,,,,,
Math Trial Start,1939.807509,,,,,,,,,
Choice presented,1939.814036,,,,,,,,,
Choice made,1941.678466,,,,,,,,,
Math Trial End,1941.678497,TRUE,,,,,,,,
Math Trial End,1941.67851,TRUE,,,,,,,,
Math Trial Start,1943.709143,,,,,,,,,
Choice presented,1943.714328,,,,,,,,,
Choice made,1945.578788,,,,,,,,,
Math Trial End,1945.578871,TRUE,,,,,,,,
Math Trial End,1945.578913,TRUE,,,,,,,,
Math Trial Start,1947.608708,,,,,,,,,
Choice presented,1947.61406,,,,,,,,,
Choice made,1950.095195,,,,,,,,,
Math Trial End,1950.095239,TRUE,,,,,,,,
Math Trial End,1950.095255,TRUE,,,,,,,,
Math Trial Start,1952.120139,,,,,,,,,
Choice presented,1952.130393,,,,,,,,,
Choice made,1954.027968,,,,,,,,,
Math Trial End,1954.028003,TRUE,,,,,,,,
Math Trial End,1954.028026,TRUE,,,,,,,,
Math Trial Start,1956.053531,,,,,,,,,
Choice presented,1956.063402,,,,,,,,,
Choice made,1957.994727,,,,,,,,,
Math Trial End,1957.994758,TRUE,,,,,,,,
Math Trial End,1957.994772,TRUE,,,,,,,,
Math Task End,1960.01172,,,,,,,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,1960.01457,,,,,,,,,
ESQ,1962.073783,,Past_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,1965.945201,,Past_response,1,Experience Sampling Questions,1,8082915,,Marker Started at 9,Hard Math Task
ESQ,1965.946348,,Problem_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,1970.111734,,Problem_response,10,Experience Sampling Questions,1,8082915,,Marker Started at 7,Hard Math Task
ESQ,1970.112104,,Detailed_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,1973.778516,,Detailed_response,9,Experience Sampling Questions,1,8082915,,Marker Started at 9,Hard Math Task
ESQ,1973.779639,,Other_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,1976.511517,,Other_response,1,Experience Sampling Questions,1,8082915,,Marker Started at 3,Hard Math Task
ESQ,1976.512755,,Emotion_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,1982.744093,,Emotion_response,5.9,Experience Sampling Questions,1,8082915,,Marker Started at 9,Hard Math Task
ESQ,1982.745238,,Absorption_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,1986.394333,,Absorption_response,10,Experience Sampling Questions,1,8082915,,Marker Started at 6,Hard Math Task
ESQ,1986.395491,,Self_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,1989.545389,,Self_response,1,Experience Sampling Questions,1,8082915,,Marker Started at 4,Hard Math Task
ESQ,1989.546276,,Modality_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,1993.144698,,Modality_response,1,Experience Sampling Questions,1,8082915,,Marker Started at 7,Hard Math Task
ESQ,1993.145817,,Future_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,2001.977381,,Future_response,5.7,Experience Sampling Questions,1,8082915,,Marker Started at 7,Hard Math Task
ESQ,2001.97853,,Deliberate_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,2005.810739,,Deliberate_response,10,Experience Sampling Questions,1,8082915,,Marker Started at 3,Hard Math Task
ESQ,2005.811876,,Focus_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,2008.26027,,Focus_response,10,Experience Sampling Questions,1,8082915,,Marker Started at 10,Hard Math Task
ESQ,2008.26141,,Knowledge_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,2016.010988,,Knowledge_response,10,Experience Sampling Questions,1,8082915,,Marker Started at 8,Hard Math Task
ESQ,2016.01212,,Distracting_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,2020.5109,,Distracting_response,1,Experience Sampling Questions,1,8082915,,Marker Started at 9,Hard Math Task
ESQ,2020.511191,,Intrusive_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,2022.926166,,Intrusive_response,1,Experience Sampling Questions,1,8082915,,Marker Started at 3,Hard Math Task
EXPERIMENT DATA:,Hard Math Task,,,,,,,,,
Start Time,2022.940804,,,,,,,,,
Math Task Start,2027.887397,,,,,,,,,
fixation cross,2027.898032,,,,,,,,,
Math Trial Start,2029.942696,,,,,,,,,
Choice presented,2029.96152,,,,,,,,,
Choice made,2031.859647,,,,,,,,,
Math Trial End,2031.859718,TRUE,,,,,,,,
Math Trial End,2031.859754,TRUE,,,,,,,,
Math Trial Start,2033.891186,,,,,,,,,
Choice presented,2033.895084,,,,,,,,,
Choice made,2037.192204,,,,,,,,,
Math Trial End,2037.192234,TRUE,,,,,,,,
Math Trial End,2037.192248,TRUE,,,,,,,,
Math Trial Start,2039.222883,,,,,,,,,
Choice presented,2039.228008,,,,,,,,,
Choice made,2041.142332,,,,,,,,,
Math Trial End,2041.1424,TRUE,,,,,,,,
Math Trial End,2041.142433,TRUE,,,,,,,,
Math Trial Start,2043.172771,,,,,,,,,
Choice presented,2043.177376,,,,,,,,,
Choice made,2045.091987,,,,,,,,,
Math Trial End,2045.092018,TRUE,,,,,,,,
Math Trial End,2045.092032,TRUE,,,,,,,,
Math Trial Start,2047.122214,,,,,,,,,
Choice presented,2047.127696,,,,,,,,,
Choice made,2049.075496,,,,,,,,,
Math Trial End,2049.075536,TRUE,,,,,,,,
Math Trial End,2049.075551,TRUE,,,,,,,,
Math Trial Start,2051.105149,,,,,,,,,
Choice presented,2051.110953,,,,,,,,,
Choice made,2052.975498,,,,,,,,,
Math Trial End,2052.975621,TRUE,,,,,,,,
Math Trial End,2052.975688,TRUE,,,,,,,,
Math Trial Start,2055.007498,,,,,,,,,
Choice presented,2055.027663,,,,,,,,,
Choice made,2057.058878,,,,,,,,,
Math Trial End,2057.058967,TRUE,,,,,,,,
Math Trial End,2057.059019,TRUE,,,,,,,,
Math Trial Start,2059.088362,,,,,,,,,
Choice presented,2059.093972,,,,,,,,,
Choice made,2060.974723,,,,,,,,,
Math Trial End,2060.974753,TRUE,,,,,,,,
Math Trial End,2060.974767,TRUE,,,,,,,,
Math Trial Start,2063.005272,,,,,,,,,
Choice presented,2063.010481,,,,,,,,,
Choice made,2065.591199,,,,,,,,,
Math Trial End,2065.591231,TRUE,,,,,,,,
Math Trial End,2065.591245,TRUE,,,,,,,,
Math Trial Start,2067.618949,,,,,,,,,
Choice presented,2067.62685,,,,,,,,,
Choice made,2070.707771,,,,,,,,,
Math Trial End,2070.707802,TRUE,,,,,,,,
Math Trial End,2070.707815,TRUE,,,,,,,,
Math Trial Start,2072.738226,,,,,,,,,
Choice presented,2072.743581,,,,,,,,,
Choice made,2074.607681,,,,,,,,,
Math Trial End,2074.607714,TRUE,,,,,,,,
Math Trial End,2074.607729,TRUE,,,,,,,,
Math Trial Start,2076.636968,,,,,,,,,
Choice presented,2076.643263,,,,,,,,,
Choice made,2078.47451,,,,,,,,,
Math Trial End,2078.474579,TRUE,,,,,,,,
Math Trial End,2078.474612,TRUE,,,,,,,,
Math Trial Start,2080.504216,,,,,,,,,
Choice presented,2080.509976,,,,,,,,,
Choice made,2082.374137,,,,,,,,,
Math Trial End,2082.374167,TRUE,,,,,,,,
Math Trial End,2082.37418,TRUE,,,,,,,,
Math Trial Start,2084.405294,,,,,,,,,
Choice presented,2084.409852,,,,,,,,,
Choice made,2086.357727,,,,,,,,,
Math Trial End,2086.35781,TRUE,,,,,,,,
Math Trial End,2086.35786,TRUE,,,,,,,,
Math Trial Start,2088.388588,,,,,,,,,
Choice presented,2088.392868,,,,,,,,,
Choice made,2090.241166,,,,,,,,,
Math Trial End,2090.241313,TRUE,,,,,,,,
Math Trial End,2090.241364,TRUE,,,,,,,,
Math Trial Start,2092.270864,,,,,,,,,
Choice presented,2092.276268,,,,,,,,,
Choice made,2094.124154,,,,,,,,,
Math Trial End,2094.124221,TRUE,,,,,,,,
Math Trial End,2094.124254,TRUE,,,,,,,,
Math Trial Start,2096.154402,,,,,,,,,
Choice presented,2096.159545,,,,,,,,,
Choice made,2097.973493,,,,,,,,,
Math Trial End,2097.973523,TRUE,,,,,,,,
Math Trial End,2097.973536,TRUE,,,,,,,,
Math Trial Start,2100.003467,,,,,,,,,
Choice presented,2100.009212,,,,,,,,,
Choice made,2101.890548,,,,,,,,,
Math Trial End,2101.890644,TRUE,,,,,,,,
Math Trial End,2101.890691,TRUE,,,,,,,,
Math Trial Start,2103.920297,,,,,,,,,
Choice presented,2103.92586,,,,,,,,,
Choice made,2106.706938,,,,,,,,,
Math Trial End,2106.707,TRUE,,,,,,,,
Math Trial End,2106.707033,TRUE,,,,,,,,
Math Task End,2108.724804,,,,,,,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,2108.727405,,,,,,,,,
ESQ,2110.917307,,Other_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,2113.64196,,Other_response,1,Experience Sampling Questions,1,8082915,,Marker Started at 3,Hard Math Task
ESQ,2113.643012,,Knowledge_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,2116.256523,,Knowledge_response,10,Experience Sampling Questions,1,8082915,,Marker Started at 10,Hard Math Task
ESQ,2116.25685,,Deliberate_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,2119.007622,,Deliberate_response,10,Experience Sampling Questions,1,8082915,,Marker Started at 10,Hard Math Task
ESQ,2119.008753,,Detailed_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,2124.556409,,Detailed_response,10,Experience Sampling Questions,1,8082915,,Marker Started at 3,Hard Math Task
ESQ,2124.557446,,Self_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,2127.889485,,Self_response,1,Experience Sampling Questions,1,8082915,,Marker Started at 6,Hard Math Task
ESQ,2127.890611,,Past_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,2130.990519,,Past_response,1,Experience Sampling Questions,1,8082915,,Marker Started at 2,Hard Math Task
ESQ,2130.991555,,Absorption_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,2134.373907,,Absorption_response,10,Experience Sampling Questions,1,8082915,,Marker Started at 7,Hard Math Task
ESQ,2134.375099,,Problem_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,2137.939248,,Problem_response,10,Experience Sampling Questions,1,8082915,,Marker Started at 3,Hard Math Task
ESQ,2137.939556,,Emotion_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,2141.039468,,Emotion_response,5.4,Experience Sampling Questions,1,8082915,,Marker Started at 4,Hard Math Task
ESQ,2141.040505,,Modality_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,2143.889658,,Modality_response,1,Experience Sampling Questions,1,8082915,,Marker Started at 4,Hard Math Task
ESQ,2143.890804,,Intrusive_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,2147.705348,,Intrusive_response,1,Experience Sampling Questions,1,8082915,,Marker Started at 4,Hard Math Task
ESQ,2147.705713,,Distracting_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,2151.055736,,Distracting_response,1,Experience Sampling Questions,1,8082915,,Marker Started at 5,Hard Math Task
ESQ,2151.056797,,Future_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,2154.673258,,Future_response,5.4,Experience Sampling Questions,1,8082915,,Marker Started at 4,Hard Math Task
ESQ,2154.674283,,Focus_start,,Experience Sampling Questions,1,8082915,,,Hard Math Task
ESQ,2157.889126,,Focus_response,10,Experience Sampling Questions,1,8082915,,Marker Started at 6,Hard Math Task
EXPERIMENT DATA:,Easy Math Task,,,,,,,,,
Start Time,2157.918969,,,,,,,,,
Math Task Start,3.9604144,,,,Easy Math Task,1,8082915,,,
fixation cross,3.9711307,,,,Easy Math Task,1,8082915,,,
Math Trial Start,6.017264,,,,Easy Math Task,1,8082915,,,
Choice presented,6.0370523,,,,Easy Math Task,1,8082915,,,
Choice made,7.9508788,,,,Easy Math Task,1,8082915,,,
Math Trial End,7.9509103,TRUE,,,Easy Math Task,1,8082915,,,
Math Trial End,7.950924,TRUE,,,Easy Math Task,1,8082915,,,
Math Trial Start,9.9826762,,,,Easy Math Task,1,8082915,,,
Choice presented,9.9865248,,,,Easy Math Task,1,8082915,,,
Choice made,11.8007003,,,,Easy Math Task,1,8082915,,,
Math Trial End,11.800731,TRUE,,,Easy Math Task,1,8082915,,,
Math Trial End,11.8007452,TRUE,,,Easy Math Task,1,8082915,,,
Math Trial Start,13.8328105,,,,Easy Math Task,1,8082915,,,
Choice presented,13.8367247,,,,Easy Math Task,1,8082915,,,
Choice made,15.7010429,,,,Easy Math Task,1,8082915,,,
Math Trial End,15.7011309,TRUE,,,Easy Math Task,1,8082915,,,
Math Trial End,15.7011769,TRUE,,,Easy Math Task,1,8082915,,,
Math Trial Start,17.7315907,,,,Easy Math Task,1,8082915,,,
Choice presented,17.7362941,,,,Easy Math Task,1,8082915,,,
Choice made,19.5171573,,,,Easy Math Task,1,8082915,,,
Math Trial End,19.517191,TRUE,,,Easy Math Task,1,8082915,,,
Math Trial End,19.5172058,TRUE,,,Easy Math Task,1,8082915,,,
Math Trial Start,21.5464234,,,,Easy Math Task,1,8082915,,,
Choice presented,21.5529885,,,,Easy Math Task,1,8082915,,,
Choice made,23.3674829,,,,Easy Math Task,1,8082915,,,
Math Trial End,23.3675743,TRUE,,,Easy Math Task,1,8082915,,,
Math Trial End,23.3676195,TRUE,,,Easy Math Task,1,8082915,,,
Math Trial Start,25.3946803,,,,Easy Math Task,1,8082915,,,
Choice presented,25.4028702,,,,Easy Math Task,1,8082915,,,
Choice made,27.1843473,,,,Easy Math Task,1,8082915,,,
Math Trial End,27.1844346,TRUE,,,Easy Math Task,1,8082915,,,
Math Trial End,27.1844746,TRUE,,,Easy Math Task,1,8082915,,,
