METADATA:,,,,,,,,,,
Block Runtime,Experiment Seed,Subject,,,,,,,,
NoGoStimulus End,880.5276834,TRUE,,,Zero-Back Task,1,5216479,None,ZeroBack,
NoGoStimulus Start,882.4322284,,,,Zero-Back Task,1,5216479,,ZeroBack,
NoGoStimulus End,883.5771339,TRUE,,,Zero-Back Task,1,5216479,None,ZeroBack,
NoGoStimulus Start,886.0924335,,,,Zero-Back Task,1,5216479,,ZeroBack,
NoGoStimulus End,886.6276899,TRUE,,,Zero-Back Task,1,5216479,None,ZeroBack,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,886.6446379,,,,,,,,,
ESQ,889.8392516,,Problem_start,,Experience Sampling Questions,1,5216479,,,Zero-Back Task
ESQ,894.5760607,,Problem_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 5,Zero-Back Task
ESQ,894.5772204,,Modality_start,,Experience Sampling Questions,1,5216479,,,Zero-Back Task
ESQ,903.5590263,,Modality_response,6,Experience Sampling Questions,1,5216479,,Marker Started at 4,Zero-Back Task
ESQ,903.5601985,,Knowledge_start,,Experience Sampling Questions,1,5216479,,,Zero-Back Task
ESQ,908.8096684,,Knowledge_response,7.2,Experience Sampling Questions,1,5216479,,Marker Started at 10,Zero-Back Task
ESQ,908.8107952,,Detailed_start,,Experience Sampling Questions,1,5216479,,,Zero-Back Task
ESQ,912.5921843,,Detailed_response,4,Experience Sampling Questions,1,5216479,,Marker Started at 9,Zero-Back Task
ESQ,912.5933246,,Deliberate_start,,Experience Sampling Questions,1,5216479,,,Zero-Back Task
ESQ,916.9431562,,Deliberate_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 7,Zero-Back Task
ESQ,916.9442838,,Self_start,,Experience Sampling Questions,1,5216479,,,Zero-Back Task
ESQ,921.3256807,,Self_response,6.8,Experience Sampling Questions,1,5216479,,Marker Started at 10,Zero-Back Task
ESQ,921.3268346,,Distracting_start,,Experience Sampling Questions,1,5216479,,,Zero-Back Task
ESQ,926.0934881,,Distracting_response,1.4,Experience Sampling Questions,1,5216479,,Marker Started at 10,Zero-Back Task
ESQ,926.0946175,,Emotion_start,,Experience Sampling Questions,1,5216479,,,Zero-Back Task
ESQ,930.8421839,,Emotion_response,2.6,Experience Sampling Questions,1,5216479,,Marker Started at 8,Zero-Back Task
ESQ,930.8433335,,Other_start,,Experience Sampling Questions,1,5216479,,,Zero-Back Task
ESQ,934.525488,,Other_response,8.1,Experience Sampling Questions,1,5216479,,Marker Started at 2,Zero-Back Task
ESQ,934.5266336,,Focus_start,,Experience Sampling Questions,1,5216479,,,Zero-Back Task
ESQ,939.4084832,,Focus_response,5.4,Experience Sampling Questions,1,5216479,,Marker Started at 3,Zero-Back Task
ESQ,939.4088531,,Future_start,,Experience Sampling Questions,1,5216479,,,Zero-Back Task
ESQ,943.5426314,,Future_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 8,Zero-Back Task
ESQ,943.5437666,,Intrusive_start,,Experience Sampling Questions,1,5216479,,,Zero-Back Task
ESQ,945.8426434,,Intrusive_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 2,Zero-Back Task
ESQ,945.8437928,,Past_start,,Experience Sampling Questions,1,5216479,,,Zero-Back Task
ESQ,948.9424576,,Past_response,6.4,Experience Sampling Questions,1,5216479,,Marker Started at 2,Zero-Back Task
ESQ,948.9436715,,Absorption_start,,Experience Sampling Questions,1,5216479,,,Zero-Back Task
ESQ,952.2747468,,Absorption_response,2.5,Experience Sampling Questions,1,5216479,,Marker Started at 7,Zero-Back Task
EXPERIMENT DATA:,Reading Task,,,,,,,,,
Start Time,961.9343648,,,,,,,,,
Reading start,961.9395124,,,,Reading Task,1,5216479,,,
Reading trial start,981.3326641,,,,Reading Task,1,5216479,,"['Kettles', 'can be', 'heated', 'either by', 'being', 'placed', 'on', 'a stove,', 'or by', 'their', 'own', 'internal', 'electric', 'heating', 'element.']",
Reading trial ended,995.8901492,,,,Reading Task,1,5216479,,,
Reading trial start,995.9095909,,,,Reading Task,1,5216479,,"['Talons', 'are', 'important', 'for birds', 'of prey', 'like', 'hawks,', 'because', 'they', 'need', 'to use', 'them', 'to catch', 'their', 'food.']",
Reading trial ended,1010.472288,,,,Reading Task,1,5216479,,,
Reading trial start,1010.491127,,,,Reading Task,1,5216479,,"['Film is', 'considered', 'to be', 'an important', 'art', 'form,', 'a source', 'of', 'popular', 'entertainment,', 'and a', 'medium', 'for', 'educating', 'citizens.']",
Reading trial ended,1025.054676,,,,Reading Task,1,5216479,,,
Reading trial start,1025.073883,,,,Reading Task,1,5216479,,"['Since', 'the early', '1900s,', 'coloured', 'scarves', 'with', 'tassles', 'have been', 'worn by', 'fans of', 'association', 'football', 'teams', 'across', 'the world.']",
Reading trial ended,1039.638191,,,,Reading Task,1,5216479,,,
Reading trial start,1039.654596,,,,Reading Task,1,5216479,,"['Bullets', 'are', 'made in', 'a large', 'number of', 'shapes', 'and', 'materials', 'depending on', 'the intended', 'application,', 'such as', 'hunting', 'and', 'training.']",
Reading trial ended,1054.221156,,,,Reading Task,1,5216479,,,
Reading trial start,1054.237227,,,,Reading Task,1,5216479,,"['Seaweeds', 'are', 'sometimes', 'used as', 'animal', 'feed,', 'and have', 'long been', 'eaten by', 'sheep,', 'horses', 'and cattle', 'in', 'Northern', 'Europe.']",
Reading trial ended,1068.80319,,,,Reading Task,1,5216479,,,
Reading trial start,1068.821211,,,,Reading Task,1,5216479,,"['Windows', 'often have', 'movable', 'coverings', 'such as', 'blinds or', 'curtains', 'to keep', 'light', 'out,', 'provide', 'additional', 'insulation,', 'and ensure', 'privacy.']",
Reading trial ended,1083.386418,,,,Reading Task,1,5216479,,,
Reading trial start,1083.4051,,,,Reading Task,1,5216479,,"['Ankle', 'problems', 'are very', 'common', 'and', 'mild', 'pain', 'can often', 'be', 'treated', 'at home', 'though', 'it takes', 'time', 'to cure.']",
Reading trial ended,1097.969871,,,,Reading Task,1,5216479,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,1097.97391,,,,,,,,,
ESQ,1103.216132,,Past_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1110.13664,,Past_response,6.5,Experience Sampling Questions,1,5216479,,Marker Started at 10,Reading Task
ESQ,1110.137792,,Emotion_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1112.686274,,Emotion_response,4,Experience Sampling Questions,1,5216479,,Marker Started at 4,Reading Task
ESQ,1112.687397,,Distracting_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1119.820297,,Distracting_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 8,Reading Task
ESQ,1119.821452,,Intrusive_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1123.052821,,Intrusive_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 9,Reading Task
ESQ,1123.05398,,Focus_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1129.00201,,Focus_response,1.7,Experience Sampling Questions,1,5216479,,Marker Started at 9,Reading Task
ESQ,1129.003176,,Future_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1134.602669,,Future_response,9.3,Experience Sampling Questions,1,5216479,,Marker Started at 9,Reading Task
ESQ,1134.603816,,Problem_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1137.885671,,Problem_response,5.4,Experience Sampling Questions,1,5216479,,Marker Started at 5,Reading Task
ESQ,1137.886935,,Other_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1142.568604,,Other_response,1.2,Experience Sampling Questions,1,5216479,,Marker Started at 5,Reading Task
ESQ,1142.568967,,Absorption_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1146.335215,,Absorption_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 5,Reading Task
ESQ,1146.336364,,Modality_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1150.852452,,Modality_response,9,Experience Sampling Questions,1,5216479,,Marker Started at 9,Reading Task
ESQ,1150.852726,,Self_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1154.534576,,Self_response,1.1,Experience Sampling Questions,1,5216479,,Marker Started at 3,Reading Task
ESQ,1154.535726,,Knowledge_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1157.701027,,Knowledge_response,3.7,Experience Sampling Questions,1,5216479,,Marker Started at 5,Reading Task
ESQ,1157.701604,,Detailed_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1160.619346,,Detailed_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 2,Reading Task
ESQ,1160.619656,,Deliberate_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1163.65076,,Deliberate_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 7,Reading Task
EXPERIMENT DATA:,Reading Task,,,,,,,,,
Start Time,1163.666213,,,,,,,,,
Reading start,1163.672563,,,,Reading Task,1,5216479,,,
Reading trial start,1166.992833,,,,Reading Task,1,5216479,,"['Bullets', 'are', 'made in', 'a large', 'number of', 'shapes', 'and', 'materials', 'depending on', 'the intended', 'application,', 'such as', 'hunting', 'and', 'training.']",
Reading trial ended,1181.55026,,,,Reading Task,1,5216479,,,
Reading trial start,1181.568879,,,,Reading Task,1,5216479,,"['Intelligence', 'is', 'most', 'often', 'studied', 'in humans', 'but', 'has also', 'been', 'observed', 'in animals,', 'such as', 'dolphins', 'and', 'elephants.']",
Reading trial ended,1196.13329,,,,Reading Task,1,5216479,,,
Reading trial start,1196.152749,,,,Reading Task,1,5216479,,"['Rulers', 'have', 'long been', 'made from', 'different', 'materials', 'and in', 'multiple', 'sizes,', 'plastics', 'have been', 'used', 'since', 'they were', 'invented.']",
Reading trial ended,1211.282801,,,,Reading Task,1,5216479,,,
Reading trial start,1211.300126,,,,Reading Task,1,5216479,,"['Television', 'services', 'in some', 'countries', 'are', 'funded by', 'a licence,', 'so', 'advertising', 'plays a', 'lesser', 'role', 'or', 'no role', 'at all.']",
Reading trial ended,1225.865957,,,,Reading Task,1,5216479,,,
Reading trial start,1225.883203,,,,Reading Task,1,5216479,,"['In many', 'cases,', 'stains', 'are', 'affected', 'by heat', 'and may', 'become', 'reactive', 'enough', 'to', 'bond', 'with the', 'underlying', 'material.']",
Reading trial ended,1240.448698,,,,Reading Task,1,5216479,,,
Reading trial start,1240.465576,,,,Reading Task,1,5216479,,"['Ankle', 'problems', 'are very', 'common', 'and', 'mild', 'pain', 'can often', 'be', 'treated', 'at home', 'though', 'it takes', 'time', 'to cure.']",
Reading trial ended,1255.030898,,,,Reading Task,1,5216479,,,
Reading trial start,1255.047726,,,,Reading Task,1,5216479,,"['All', 'mammals', 'have', 'some hair', 'on their', 'skin,', 'even marine', 'mammals', 'like', 'whales and', 'dolphins,', 'which', 'appear', 'to be', 'hairless.']",
Reading trial ended,1269.614536,,,,Reading Task,1,5216479,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,1269.618506,,,,,,,,,
ESQ,1272.008546,,Deliberate_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1275.465076,,Deliberate_response,3.1,Experience Sampling Questions,1,5216479,,Marker Started at 6,Reading Task
ESQ,1275.466132,,Modality_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1279.164265,,Modality_response,1.4,Experience Sampling Questions,1,5216479,,Marker Started at 6,Reading Task
ESQ,1279.165383,,Past_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1282.363653,,Past_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 5,Reading Task
ESQ,1282.364787,,Emotion_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1286.297894,,Emotion_response,5.6,Experience Sampling Questions,1,5216479,,Marker Started at 9,Reading Task
ESQ,1286.298229,,Detailed_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1290.647268,,Detailed_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 8,Reading Task
ESQ,1290.648412,,Problem_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1293.463911,,Problem_response,5.4,Experience Sampling Questions,1,5216479,,Marker Started at 9,Reading Task
ESQ,1293.465053,,Absorption_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1296.263592,,Absorption_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 7,Reading Task
ESQ,1296.264697,,Focus_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1298.880414,,Focus_response,10,Experience Sampling Questions,1,5216479,,Marker Started at 10,Reading Task
ESQ,1298.881554,,Knowledge_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1303.947419,,Knowledge_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 10,Reading Task
ESQ,1303.948574,,Future_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1309.829306,,Future_response,7.8,Experience Sampling Questions,1,5216479,,Marker Started at 7,Reading Task
ESQ,1309.829602,,Distracting_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1315.896049,,Distracting_response,8.1,Experience Sampling Questions,1,5216479,,Marker Started at 5,Reading Task
ESQ,1315.897195,,Intrusive_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1322.929083,,Intrusive_response,2.5,Experience Sampling Questions,1,5216479,,Marker Started at 6,Reading Task
ESQ,1322.9303,,Other_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1326.928922,,Other_response,6.6,Experience Sampling Questions,1,5216479,,Marker Started at 9,Reading Task
ESQ,1326.930064,,Self_start,,Experience Sampling Questions,1,5216479,,,Reading Task
ESQ,1329.145782,,Self_response,4.5,Experience Sampling Questions,1,5216479,,Marker Started at 7,Reading Task
EXPERIMENT DATA:,Memory Task,,,,,,,,,
Start Time,1329.160283,,,,,,,,,
Memory Task Starting,1329.83789,,,,Memory Task,1,5216479,,,
Memory Prompt Shown,1354.259939,,,,Memory Task,1,5216479,,,
Text Input Submitted,1365.097376,,,,Memory Task,1,5216479,,,
Ready Check Started,1369.109234,,,,Memory Task,1,5216479,,,
Ready Check Ended,1372.380448,,,,Memory Task,1,5216479,,,
Blank Memory Recall Period Started,1392.395097,,,,Memory Task,1,5216479,,,
Blank Memory Recall Period Ended,1393.412053,,,,Memory Task,1,5216479,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,1394.431027,,,,,,,,,
ESQ,1398.990604,,Modality_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1402.826331,,Modality_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 5,Memory Task
ESQ,1402.827441,,Knowledge_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1408.427389,,Knowledge_response,10,Experience Sampling Questions,1,5216479,,Marker Started at 5,Memory Task
ESQ,1408.428426,,Problem_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1411.176083,,Problem_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 3,Memory Task
ESQ,1411.177274,,Absorption_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1413.55932,,Absorption_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 4,Memory Task
ESQ,1413.560449,,Deliberate_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1417.043633,,Deliberate_response,10,Experience Sampling Questions,1,5216479,,Marker Started at 10,Memory Task
ESQ,1417.044813,,Future_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1422.125553,,Future_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 8,Memory Task
ESQ,1422.126671,,Detailed_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1426.676341,,Detailed_response,5.3,Experience Sampling Questions,1,5216479,,Marker Started at 7,Memory Task
ESQ,1426.677485,,Focus_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1431.25804,,Focus_response,10,Experience Sampling Questions,1,5216479,,Marker Started at 9,Memory Task
ESQ,1431.259223,,Self_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1435.075935,,Self_response,9.4,Experience Sampling Questions,1,5216479,,Marker Started at 7,Memory Task
ESQ,1435.077086,,Past_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1440.925788,,Past_response,10,Experience Sampling Questions,1,5216479,,Marker Started at 9,Memory Task
ESQ,1440.926902,,Emotion_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1444.293083,,Emotion_response,6.6,Experience Sampling Questions,1,5216479,,Marker Started at 5,Memory Task
ESQ,1444.294251,,Distracting_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1450.426492,,Distracting_response,2.4,Experience Sampling Questions,1,5216479,,Marker Started at 9,Memory Task
ESQ,1450.427637,,Intrusive_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1453.924574,,Intrusive_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 8,Memory Task
ESQ,1453.92579,,Other_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1457.408119,,Other_response,10,Experience Sampling Questions,1,5216479,,Marker Started at 10,Memory Task
EXPERIMENT DATA:,Memory Task,,,,,,,,,
Start Time,1457.422569,,,,,,,,,
Memory Task Starting,1457.791301,,,,Memory Task,1,5216479,,,
Memory Prompt Shown,1469.317281,,,,Memory Task,1,5216479,,,
Text Input Submitted,1479.710446,,,,Memory Task,1,5216479,,,
Ready Check Started,1483.722276,,,,Memory Task,1,5216479,,,
Ready Check Ended,1486.492453,,,,Memory Task,1,5216479,,,
Blank Memory Recall Period Started,1506.507839,,,,Memory Task,1,5216479,,,
Blank Memory Recall Period Ended,1507.524956,,,,Memory Task,1,5216479,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,1508.541124,,,,,,,,,
ESQ,1514.236816,,Other_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1519.089496,,Other_response,10,Experience Sampling Questions,1,5216479,,Marker Started at 7,Memory Task
ESQ,1519.090544,,Problem_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1523.140426,,Problem_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 4,Memory Task
ESQ,1523.140723,,Deliberate_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1526.391046,,Deliberate_response,8.8,Experience Sampling Questions,1,5216479,,Marker Started at 8,Memory Task
ESQ,1526.392268,,Emotion_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1530.356145,,Emotion_response,5.1,Experience Sampling Questions,1,5216479,,Marker Started at 10,Memory Task
ESQ,1530.357293,,Absorption_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1533.390332,,Absorption_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 5,Memory Task
ESQ,1533.391512,,Knowledge_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1539.02223,,Knowledge_response,7.4,Experience Sampling Questions,1,5216479,,Marker Started at 4,Memory Task
ESQ,1539.02338,,Self_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1541.538943,,Self_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 2,Memory Task
ESQ,1541.539423,,Detailed_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1544.588818,,Detailed_response,3.2,Experience Sampling Questions,1,5216479,,Marker Started at 6,Memory Task
ESQ,1544.589943,,Distracting_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1548.389351,,Distracting_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 7,Memory Task
ESQ,1548.390463,,Future_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1552.388625,,Future_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 10,Memory Task
ESQ,1552.38976,,Focus_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1557.938631,,Focus_response,4.9,Experience Sampling Questions,1,5216479,,Marker Started at 7,Memory Task
ESQ,1557.939799,,Modality_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1562.254544,,Modality_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 7,Memory Task
ESQ,1562.255654,,Intrusive_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1565.22155,,Intrusive_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 5,Memory Task
ESQ,1565.222686,,Past_start,,Experience Sampling Questions,1,5216479,,,Memory Task
ESQ,1568.872228,,Past_response,3.6,Experience Sampling Questions,1,5216479,,Marker Started at 2,Memory Task
EXPERIMENT DATA:,Hard Math Task,,,,,,,,,
Start Time,1576.743346,,,,,,,,,
Math Task Start,1603.832472,,,,,,,,,
fixation cross,1603.844637,,,,,,,,,
Math Trial Start,1605.885815,,,,,,,,,
Choice presented,1605.905237,,,,,,,,,
Choice made,1607.986291,,,,,,,,,
Math Trial End,1607.986321,TRUE,,,,,,,,
Math Trial End,1607.986335,TRUE,,,,,,,,
Math Trial Start,1610.019281,,,,,,,,,
Choice presented,1610.038643,,,,,,,,,
Choice made,1613.452801,,,,,,,,,
Math Trial End,1613.452833,TRUE,,,,,,,,
Math Trial End,1613.452846,TRUE,,,,,,,,
Math Trial Start,1615.484872,,,,,,,,,
Choice presented,1615.505227,,,,,,,,,
Choice made,1617.636196,,,,,,,,,
Math Trial End,1617.636262,TRUE,,,,,,,,
Math Trial End,1617.636297,TRUE,,,,,,,,
Math Trial Start,1619.66619,,,,,,,,,
Choice presented,1619.671638,,,,,,,,,
Choice made,1621.685816,,,,,,,,,
Math Trial End,1621.685851,TRUE,,,,,,,,
Math Trial End,1621.685865,TRUE,,,,,,,,
Math Trial Start,1623.716363,,,,,,,,,
Choice presented,1623.72136,,,,,,,,,
Choice made,1625.569332,,,,,,,,,
Math Trial End,1625.569373,TRUE,,,,,,,,
Math Trial End,1625.569389,TRUE,,,,,,,,
Math Trial Start,1627.598914,,,,,,,,,
Choice presented,1627.604645,,,,,,,,,
Choice made,1632.252193,,,,,,,,,
Math Trial End,1632.252233,TRUE,,,,,,,,
Math Trial End,1632.252247,TRUE,,,,,,,,
Math Trial Start,1634.282976,,,,,,,,,
Choice presented,1634.287757,,,,,,,,,
Choice made,1636.286039,,,,,,,,,
Math Trial End,1636.286121,TRUE,,,,,,,,
Math Trial End,1636.286158,TRUE,,,,,,,,
Math Trial Start,1638.315781,,,,,,,,,
Choice presented,1638.320912,,,,,,,,,
Choice made,1641.168411,,,,,,,,,
Math Trial End,1641.168442,TRUE,,,,,,,,
Math Trial End,1641.168456,TRUE,,,,,,,,
Math Trial Start,1643.19944,,,,,,,,,
Choice presented,1643.20398,,,,,,,,,
Choice made,1645.768325,,,,,,,,,
Math Trial End,1645.768357,TRUE,,,,,,,,
Math Trial End,1645.768371,TRUE,,,,,,,,
Math Trial Start,1647.800058,,,,,,,,,
Choice presented,1647.803872,,,,,,,,,
Choice made,1649.702205,,,,,,,,,
Math Trial End,1649.702297,TRUE,,,,,,,,
Math Trial End,1649.702345,TRUE,,,,,,,,
Math Trial Start,1651.73163,,,,,,,,,
Choice presented,1651.737158,,,,,,,,,
Choice made,1653.567952,,,,,,,,,
Math Trial End,1653.567983,TRUE,,,,,,,,
Math Trial End,1653.567997,TRUE,,,,,,,,
Math Trial Start,1655.597342,,,,,,,,,
Choice presented,1655.603668,,,,,,,,,
Choice made,1657.934449,,,,,,,,,
Math Trial End,1657.934482,TRUE,,,,,,,,
Math Trial End,1657.934496,TRUE,,,,,,,,
Math Trial Start,1659.964828,,,,,,,,,
Choice presented,1659.970083,,,,,,,,,
Choice made,1662.68447,,,,,,,,,
Math Trial End,1662.684507,TRUE,,,,,,,,
Math Trial End,1662.684522,TRUE,,,,,,,,
Math Trial Start,1664.714516,,,,,,,,,
Choice presented,1664.720002,,,,,,,,,
Choice made,1667.101887,,,,,,,,,
Math Trial End,1667.101994,TRUE,,,,,,,,
Math Trial End,1667.10205,TRUE,,,,,,,,
Math Trial Start,1669.131737,,,,,,,,,
Choice presented,1669.136675,,,,,,,,,
Choice made,1671.301139,,,,,,,,,
Math Trial End,1671.301179,FALSE,,,,,,,,
Math Trial End,1671.301195,FALSE,,,,,,,,
Math Trial Start,1673.330857,,,,,,,,,
Choice presented,1673.336604,,,,,,,,,
Choice made,1676.117248,,,,,,,,,
Math Trial End,1676.11728,TRUE,,,,,,,,
Math Trial End,1676.117294,TRUE,,,,,,,,
Math Trial Start,1678.145626,,,,,,,,,
Choice presented,1678.152369,,,,,,,,,
Choice made,1680.250504,,,,,,,,,
Math Trial End,1680.250537,TRUE,,,,,,,,
Math Trial End,1680.250551,TRUE,,,,,,,,
Math Task End,1682.267861,,,,,,,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,1682.271279,,,,,,,,,
ESQ,1684.630613,,Intrusive_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1688.650951,,Intrusive_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 9,Hard Math Task
ESQ,1688.652151,,Distracting_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1692.118107,,Distracting_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 9,Hard Math Task
ESQ,1692.119258,,Past_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1695.28464,,Past_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 10,Hard Math Task
ESQ,1695.285791,,Absorption_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1699.184153,,Absorption_response,6.6,Experience Sampling Questions,1,5216479,,Marker Started at 10,Hard Math Task
ESQ,1699.185311,,Other_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1702.350154,,Other_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 10,Hard Math Task
ESQ,1702.351272,,Deliberate_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1704.218137,,Deliberate_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 2,Hard Math Task
ESQ,1704.219299,,Emotion_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1710.701162,,Emotion_response,5,Experience Sampling Questions,1,5216479,,Marker Started at 2,Hard Math Task
ESQ,1710.702316,,Problem_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1714.366346,,Problem_response,10,Experience Sampling Questions,1,5216479,,Marker Started at 4,Hard Math Task
ESQ,1714.366649,,Detailed_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1719.382776,,Detailed_response,4.9,Experience Sampling Questions,1,5216479,,Marker Started at 6,Hard Math Task
ESQ,1719.384005,,Modality_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1725.399639,,Modality_response,5,Experience Sampling Questions,1,5216479,,Marker Started at 7,Hard Math Task
ESQ,1725.400768,,Focus_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1730.548888,,Focus_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 10,Hard Math Task
ESQ,1730.550021,,Self_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1735.099757,,Self_response,1.1,Experience Sampling Questions,1,5216479,,Marker Started at 6,Hard Math Task
ESQ,1735.101005,,Future_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1738.499482,,Future_response,1.8,Experience Sampling Questions,1,5216479,,Marker Started at 7,Hard Math Task
ESQ,1738.499781,,Knowledge_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1742.49868,,Knowledge_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 7,Hard Math Task
