METADATA:,,,,,,,,,,
Block Runtime,Experiment Seed,Subject,,,,,,,,
ESQ,1725.105628,,Deliberate_response,2.6,Experience Sampling Questions,1,4920560,,Marker Started at 9,Hard Math Task
ESQ,1725.106763,,Self_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1730.439043,,Self_response,5,Experience Sampling Questions,1,4920560,,Marker Started at 6,Hard Math Task
ESQ,1730.439468,,Problem_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1737.989119,,Problem_response,4.8,Experience Sampling Questions,1,4920560,,Marker Started at 7,Hard Math Task
ESQ,1737.990256,,Distracting_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1741.755595,,Distracting_response,10,Experience Sampling Questions,1,4920560,,Marker Started at 10,Hard Math Task
ESQ,1741.756719,,Detailed_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1746.222862,,Detailed_response,2.6,Experience Sampling Questions,1,4920560,,Marker Started at 4,Hard Math Task
ESQ,1746.224082,,Past_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1751.005781,,Past_response,3.1,Experience Sampling Questions,1,4920560,,Marker Started at 7,Hard Math Task
ESQ,1751.006901,,Knowledge_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1755.488978,,Knowledge_response,6,Experience Sampling Questions,1,4920560,,Marker Started at 10,Hard Math Task
EXPERIMENT DATA:,Hard Math Task,,,,,,,,,
Start Time,1755.50395,,,,,,,,,
Math Task Start,1760.099786,,,,,,,,,
fixation cross,1760.110561,,,,,,,,,
Math Trial Start,1762.154054,,,,,,,,,
Choice presented,1762.173629,,,,,,,,,
Choice made,1764.238046,,,,,,,,,
Math Trial End,1764.238138,TRUE,,,,,,,,
Math Trial End,1764.238185,TRUE,,,,,,,,
Math Trial Start,1766.274376,,,,,,,,,
Choice presented,1766.289804,,,,,,,,,
Choice made,1768.171057,,,,,,,,,
Math Trial End,1768.171098,TRUE,,,,,,,,
Math Trial End,1768.171114,TRUE,,,,,,,,
Math Trial Start,1770.201114,,,,,,,,,
Choice presented,1770.223031,,,,,,,,,
Choice made,1773.970603,,,,,,,,,
Math Trial End,1773.970635,FALSE,,,,,,,,
Math Trial End,1773.970652,FALSE,,,,,,,,
Math Trial Start,1776.000667,,,,,,,,,
Choice presented,1776.006018,,,,,,,,,
Choice made,1778.520822,,,,,,,,,
Math Trial End,1778.520866,TRUE,,,,,,,,
Math Trial End,1778.520881,TRUE,,,,,,,,
Math Trial Start,1780.547777,,,,,,,,,
Choice presented,1780.555574,,,,,,,,,
Choice made,1782.454362,,,,,,,,,
Math Trial End,1782.45445,TRUE,,,,,,,,
Math Trial End,1782.454491,TRUE,,,,,,,,
Math Trial Start,1784.484165,,,,,,,,,
Choice presented,1784.48929,,,,,,,,,
Choice made,1786.337134,,,,,,,,,
Math Trial End,1786.337205,TRUE,,,,,,,,
Math Trial End,1786.337241,TRUE,,,,,,,,
Math Trial Start,1788.368157,,,,,,,,,
Choice presented,1788.372647,,,,,,,,,
Choice made,1790.370445,,,,,,,,,
Math Trial End,1790.3705,TRUE,,,,,,,,
Math Trial End,1790.370517,TRUE,,,,,,,,
Math Trial Start,1792.401089,,,,,,,,,
Choice presented,1792.405707,,,,,,,,,
Choice made,1794.686554,,,,,,,,,
Math Trial End,1794.686605,TRUE,,,,,,,,
Math Trial End,1794.686618,TRUE,,,,,,,,
Math Trial Start,1796.716253,,,,,,,,,
Choice presented,1796.722125,,,,,,,,,
Choice made,1798.903223,,,,,,,,,
Math Trial End,1798.903256,TRUE,,,,,,,,
Math Trial End,1798.90327,TRUE,,,,,,,,
Math Trial Start,1800.932927,,,,,,,,,
Choice presented,1800.938599,,,,,,,,,
Choice made,1803.019423,,,,,,,,,
Math Trial End,1803.019455,TRUE,,,,,,,,
Math Trial End,1803.019468,TRUE,,,,,,,,
Math Trial Start,1805.050983,,,,,,,,,
Choice presented,1805.055271,,,,,,,,,
Choice made,1807.002898,,,,,,,,,
Math Trial End,1807.002928,TRUE,,,,,,,,
Math Trial End,1807.002942,TRUE,,,,,,,,
Math Trial Start,1809.033337,,,,,,,,,
Choice presented,1809.038557,,,,,,,,,
Choice made,1811.436531,,,,,,,,,
Math Trial End,1811.436617,TRUE,,,,,,,,
Math Trial End,1811.436663,TRUE,,,,,,,,
Math Trial Start,1813.460182,,,,,,,,,
Choice presented,1813.470653,,,,,,,,,
Choice made,1815.469636,,,,,,,,,
Math Trial End,1815.469675,TRUE,,,,,,,,
Math Trial End,1815.46969,TRUE,,,,,,,,
Math Trial Start,1817.499813,,,,,,,,,
Choice presented,1817.504846,,,,,,,,,
Choice made,1819.719475,,,,,,,,,
Math Trial End,1819.71954,TRUE,,,,,,,,
Math Trial End,1819.719577,TRUE,,,,,,,,
Math Trial Start,1821.749746,,,,,,,,,
Choice presented,1821.754808,,,,,,,,,
Choice made,1823.83641,,,,,,,,,
Math Trial End,1823.836507,TRUE,,,,,,,,
Math Trial End,1823.836554,TRUE,,,,,,,,
Math Trial Start,1825.867431,,,,,,,,,
Choice presented,1825.871261,,,,,,,,,
Choice made,1827.768892,,,,,,,,,
Math Trial End,1827.768924,TRUE,,,,,,,,
Math Trial End,1827.768938,TRUE,,,,,,,,
Math Trial Start,1829.79992,,,,,,,,,
Choice presented,1829.804308,,,,,,,,,
Choice made,1832.136072,,,,,,,,,
Math Trial End,1832.136165,TRUE,,,,,,,,
Math Trial End,1832.136213,TRUE,,,,,,,,
Math Trial Start,1834.165937,,,,,,,,,
Choice presented,1834.171154,,,,,,,,,
Choice made,1836.069031,,,,,,,,,
Math Trial End,1836.069103,TRUE,,,,,,,,
Math Trial End,1836.06916,TRUE,,,,,,,,
Math Trial Start,1838.098865,,,,,,,,,
Choice presented,1838.104281,,,,,,,,,
Choice made,1839.968521,,,,,,,,,
Math Trial End,1839.968552,TRUE,,,,,,,,
Math Trial End,1839.968566,TRUE,,,,,,,,
Math Trial Start,1841.994489,,,,,,,,,
Choice presented,1842.004278,,,,,,,,,
Choice made,1844.11896,,,,,,,,,
Math Trial End,1844.119033,TRUE,,,,,,,,
Math Trial End,1844.119069,TRUE,,,,,,,,
Math Task End,1846.136229,,,,,,,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,1846.13931,,,,,,,,,
ESQ,1847.864873,,Deliberate_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1856.518418,,Deliberate_response,5.6,Experience Sampling Questions,1,4920560,,Marker Started at 9,Hard Math Task
ESQ,1856.51961,,Detailed_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1864.801901,,Detailed_response,8.4,Experience Sampling Questions,1,4920560,,Marker Started at 3,Hard Math Task
ESQ,1864.80316,,Absorption_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1868.918651,,Absorption_response,9.1,Experience Sampling Questions,1,4920560,,Marker Started at 8,Hard Math Task
ESQ,1868.919795,,Past_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1875.25159,,Past_response,4.5,Experience Sampling Questions,1,4920560,,Marker Started at 7,Hard Math Task
ESQ,1875.252721,,Intrusive_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1878.868417,,Intrusive_response,2.4,Experience Sampling Questions,1,4920560,,Marker Started at 9,Hard Math Task
ESQ,1878.869554,,Knowledge_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1883.834659,,Knowledge_response,4.5,Experience Sampling Questions,1,4920560,,Marker Started at 10,Hard Math Task
ESQ,1883.835805,,Other_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1887.633939,,Other_response,3.7,Experience Sampling Questions,1,4920560,,Marker Started at 10,Hard Math Task
ESQ,1887.635071,,Modality_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1893.135187,,Modality_response,4.6,Experience Sampling Questions,1,4920560,,Marker Started at 2,Hard Math Task
ESQ,1893.136331,,Self_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1897.134322,,Self_response,7.3,Experience Sampling Questions,1,4920560,,Marker Started at 4,Hard Math Task
ESQ,1897.135493,,Emotion_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1901.584536,,Emotion_response,3.4,Experience Sampling Questions,1,4920560,,Marker Started at 9,Hard Math Task
ESQ,1901.584934,,Problem_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1906.267887,,Problem_response,5.5,Experience Sampling Questions,1,4920560,,Marker Started at 6,Hard Math Task
ESQ,1906.269029,,Focus_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1911.134147,,Focus_response,2.5,Experience Sampling Questions,1,4920560,,Marker Started at 9,Hard Math Task
ESQ,1911.135308,,Future_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1914.134498,,Future_response,7.5,Experience Sampling Questions,1,4920560,,Marker Started at 4,Hard Math Task
ESQ,1914.135633,,Distracting_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1919.284016,,Distracting_response,3.3,Experience Sampling Questions,1,4920560,,Marker Started at 6,Hard Math Task
EXPERIMENT DATA:,Friend Task,,,,,,,,,
Start Time,1928.378719,,,,,,,,,
Self_Task_Start,1947.091281,,,,Friend Task,1,4920560,,,
Start_of_kind,1951.165234,,,,Friend Task,1,4920560,,,
End_of_kind,1951.165234,,,,Friend Task,1,4920560,right,,
Start_of_intelligent,1957.681817,,,,Friend Task,1,4920560,,,
End_of_intelligent,1957.681817,,,,Friend Task,1,4920560,right,,
Start_of_egotistical,1962.748346,,,,Friend Task,1,4920560,,,
End_of_egotistical,1962.748346,,,,Friend Task,1,4920560,left,,
Start_of_polite,1967.898044,,,,Friend Task,1,4920560,,,
End_of_polite,1967.898044,,,,Friend Task,1,4920560,right,,
Start_of_hot-tempered,1973.281323,,,,Friend Task,1,4920560,,,
End_of_hot-tempered,1973.281323,,,,Friend Task,1,4920560,left,,
Start_of_relaxed,1979.414649,,,,Friend Task,1,4920560,,,
End_of_relaxed,1979.414649,,,,Friend Task,1,4920560,left,,
Start_of_forgetful,1984.747695,,,,Friend Task,1,4920560,,,
End_of_forgetful,1984.747695,,,,Friend Task,1,4920560,left,,
Start_of_trustworthy,1990.264316,,,,Friend Task,1,4920560,,,
End_of_trustworthy,1990.264316,,,,Friend Task,1,4920560,right,,
Start_of_depressed,1995.430831,,,,Friend Task,1,4920560,,,
End_of_depressed,1995.430831,,,,Friend Task,1,4920560,left,,
Start_of_independent,2000.447287,,,,Friend Task,1,4920560,,,
End_of_independent,2000.447287,,,,Friend Task,1,4920560,right,,
Start_of_sociable,2005.463674,,,,Friend Task,1,4920560,,,
End_of_sociable,2005.463674,,,,Friend Task,1,4920560,left,,
Start_of_fearful,2010.71354,,,,Friend Task,1,4920560,,,
End_of_fearful,2010.71354,,,,Friend Task,1,4920560,left,,
Start_of_emotional,2015.930249,,,,Friend Task,1,4920560,,,
End_of_emotional,2015.930249,,,,Friend Task,1,4920560,left,,
Start_of_alert,2021.163154,,,,Friend Task,1,4920560,,,
End_of_alert,2021.163154,,,,Friend Task,1,4920560,right,,
Start_of_insincere,2026.713087,,,,Friend Task,1,4920560,,,
End_of_insincere,2026.713087,,,,Friend Task,1,4920560,left,,
Start_of_observant,2032.362814,,,,Friend Task,1,4920560,,,
End_of_observant,2032.362814,,,,Friend Task,1,4920560,right,,
Start_of_noisy,2037.246162,,,,Friend Task,1,4920560,,,
End_of_noisy,2037.246162,,,,Friend Task,1,4920560,right,,
Start_of_unhappy,2042.862497,,,,Friend Task,1,4920560,,,
End_of_unhappy,2042.862497,,,,Friend Task,1,4920560,left,,
Start_of_uninteresting,2047.89578,,,,Friend Task,1,4920560,,,
End_of_uninteresting,2047.89578,,,,Friend Task,1,4920560,left,,
Start_of_forgiving,2053.028967,,,,Friend Task,1,4920560,,,
End_of_forgiving,2053.028967,,,,Friend Task,1,4920560,right,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,2054.885681,,,,,,,,,
ESQ,2060.007919,,Intrusive_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2063.879816,,Intrusive_response,2,Experience Sampling Questions,1,4920560,,Marker Started at 2,Friend Task
ESQ,2063.881038,,Future_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2068.978845,,Future_response,8.9,Experience Sampling Questions,1,4920560,,Marker Started at 6,Friend Task
ESQ,2068.979995,,Other_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2071.845373,,Other_response,9,Experience Sampling Questions,1,4920560,,Marker Started at 9,Friend Task
ESQ,2071.846526,,Past_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2076.512725,,Past_response,7.9,Experience Sampling Questions,1,4920560,,Marker Started at 2,Friend Task
ESQ,2076.513943,,Problem_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2080.428603,,Problem_response,1,Experience Sampling Questions,1,4920560,,Marker Started at 4,Friend Task
ESQ,2080.429748,,Modality_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2084.844426,,Modality_response,10,Experience Sampling Questions,1,4920560,,Marker Started at 5,Friend Task
ESQ,2084.845574,,Focus_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2090.945793,,Focus_response,7,Experience Sampling Questions,1,4920560,,Marker Started at 5,Friend Task
ESQ,2090.947029,,Distracting_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2095.560795,,Distracting_response,6,Experience Sampling Questions,1,4920560,,Marker Started at 3,Friend Task
ESQ,2095.561938,,Self_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2099.345225,,Self_response,6.7,Experience Sampling Questions,1,4920560,,Marker Started at 9,Friend Task
ESQ,2099.346434,,Emotion_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2105.094007,,Emotion_response,9.2,Experience Sampling Questions,1,4920560,,Marker Started at 2,Friend Task
ESQ,2105.095194,,Knowledge_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2109.294998,,Knowledge_response,8,Experience Sampling Questions,1,4920560,,Marker Started at 7,Friend Task
ESQ,2109.296128,,Detailed_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2113.460279,,Detailed_response,5.6,Experience Sampling Questions,1,4920560,,Marker Started at 2,Friend Task
ESQ,2113.461444,,Absorption_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2115.57721,,Absorption_response,8,Experience Sampling Questions,1,4920560,,Marker Started at 8,Friend Task
ESQ,2115.578332,,Deliberate_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2120.810584,,Deliberate_response,3.8,Experience Sampling Questions,1,4920560,,Marker Started at 9,Friend Task
EXPERIMENT DATA:,Friend Task,,,,,,,,,
Start Time,2120.833587,,,,,,,,,
Self_Task_Start,2137.50363,,,,Friend Task,1,4920560,,,
Start_of_unattentive,2141.576144,,,,Friend Task,1,4920560,,,
End_of_unattentive,2141.576144,,,,Friend Task,1,4920560,left,,
Start_of_humorous,2146.559075,,,,Friend Task,1,4920560,,,
End_of_humorous,2146.559075,,,,Friend Task,1,4920560,right,,
Start_of_trustworthy,2151.342241,,,,Friend Task,1,4920560,,,
End_of_trustworthy,2151.342241,,,,Friend Task,1,4920560,right,,
Start_of_kind,2156.142387,,,,Friend Task,1,4920560,,,
End_of_kind,2156.142387,,,,Friend Task,1,4920560,right,,
Start_of_fearful,2160.775521,,,,Friend Task,1,4920560,,,
End_of_fearful,2160.775521,,,,Friend Task,1,4920560,left,,
Start_of_irresponsible,2165.64171,,,,Friend Task,1,4920560,,,
End_of_irresponsible,2165.64171,,,,Friend Task,1,4920560,left,,
Start_of_unintelligent,2170.558624,,,,Friend Task,1,4920560,,,
End_of_unintelligent,2170.558624,,,,Friend Task,1,4920560,left,,
Start_of_excitable,2175.408439,,,,Friend Task,1,4920560,,,
End_of_excitable,2175.408439,,,,Friend Task,1,4920560,right,,
Start_of_generous,2180.791514,,,,Friend Task,1,4920560,,,
End_of_generous,2180.791514,,,,Friend Task,1,4920560,right,,
Start_of_oversensitive,2186.424798,,,,Friend Task,1,4920560,,,
End_of_oversensitive,2186.424798,,,,Friend Task,1,4920560,left,,
Start_of_unobservant,2191.557917,,,,Friend Task,1,4920560,,,
End_of_unobservant,2191.557917,,,,Friend Task,1,4920560,left,,
Start_of_considerate,2196.691079,,,,Friend Task,1,4920560,,,
End_of_considerate,2196.691079,,,,Friend Task,1,4920560,left,,
Start_of_efficient,2202.057615,,,,Friend Task,1,4920560,,,
End_of_efficient,2202.057615,,,,Friend Task,1,4920560,right,,
Start_of_talented,2207.090812,,,,Friend Task,1,4920560,,,
End_of_talented,2207.090812,,,,Friend Task,1,4920560,right,,
Start_of_noisy,2212.007349,,,,Friend Task,1,4920560,,,
End_of_noisy,2212.007349,,,,Friend Task,1,4920560,left,,
Start_of_understanding,2217.640454,,,,Friend Task,1,4920560,,,
End_of_understanding,2217.640454,,,,Friend Task,1,4920560,right,,
Start_of_ambitious,2222.656963,,,,Friend Task,1,4920560,,,
End_of_ambitious,2222.656963,,,,Friend Task,1,4920560,right,,
Start_of_boring,2227.590147,,,,Friend Task,1,4920560,,,
End_of_boring,2227.590147,,,,Friend Task,1,4920560,left,,
Start_of_helpful,2232.373357,,,,Friend Task,1,4920560,,,
End_of_helpful,2232.373357,,,,Friend Task,1,4920560,right,,
Start_of_shy,2237.323167,,,,Friend Task,1,4920560,,,
End_of_shy,2237.323167,,,,Friend Task,1,4920560,right,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,2239.063506,,,,,,,,,
ESQ,2240.751809,,Problem_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2245.15665,,Problem_response,2.2,Experience Sampling Questions,1,4920560,,Marker Started at 4,Friend Task
ESQ,2245.157796,,Focus_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2249.689408,,Focus_response,2,Experience Sampling Questions,1,4920560,,Marker Started at 4,Friend Task
ESQ,2249.690531,,Future_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2253.322316,,Future_response,6.1,Experience Sampling Questions,1,4920560,,Marker Started at 2,Friend Task
ESQ,2253.323523,,Distracting_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2256.723572,,Distracting_response,1,Experience Sampling Questions,1,4920560,,Marker Started at 2,Friend Task
ESQ,2256.724711,,Absorption_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2259.806188,,Absorption_response,9,Experience Sampling Questions,1,4920560,,Marker Started at 5,Friend Task
ESQ,2259.807318,,Knowledge_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2264.173519,,Knowledge_response,8.9,Experience Sampling Questions,1,4920560,,Marker Started at 2,Friend Task
ESQ,2264.174737,,Intrusive_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2267.255391,,Intrusive_response,1.4,Experience Sampling Questions,1,4920560,,Marker Started at 5,Friend Task
ESQ,2267.256532,,Deliberate_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2271.188998,,Deliberate_response,2.2,Experience Sampling Questions,1,4920560,,Marker Started at 10,Friend Task
ESQ,2271.190087,,Modality_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2276.371459,,Modality_response,9.4,Experience Sampling Questions,1,4920560,,Marker Started at 6,Friend Task
ESQ,2276.371873,,Past_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2280.539083,,Past_response,7.7,Experience Sampling Questions,1,4920560,,Marker Started at 9,Friend Task
ESQ,2280.540224,,Other_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2283.387873,,Other_response,9.6,Experience Sampling Questions,1,4920560,,Marker Started at 5,Friend Task
ESQ,2283.388993,,Emotion_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2286.638252,,Emotion_response,9.6,Experience Sampling Questions,1,4920560,,Marker Started at 4,Friend Task
ESQ,2286.639463,,Self_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2292.271712,,Self_response,5.2,Experience Sampling Questions,1,4920560,,Marker Started at 10,Friend Task
ESQ,2292.272912,,Detailed_start,,Experience Sampling Questions,1,4920560,,,Friend Task
ESQ,2295.70498,,Detailed_response,2.7,Experience Sampling Questions,1,4920560,,Marker Started at 4,Friend Task
EXPERIMENT DATA:,You Task,,,,,,,,,
Start Time,2295.730351,,,,,,,,,
Self_Task_Start,2302.544732,,,,You Task,1,4920560,,,
Start_of_boastful,2305.121046,,,,You Task,1,4920560,,,
End_of_boastful,2305.121046,,,,You Task,1,4920560,left,,
Start_of_frank,2308.937551,,,,You Task,1,4920560,,,
End_of_frank,2308.937551,,,,You Task,1,4920560,left,,
Start_of_studious,2312.620758,,,,You Task,1,4920560,,,
End_of_studious,2312.620758,,,,You Task,1,4920560,left,,
Start_of_well-mannered,2316.037246,,,,You Task,1,4920560,,,
End_of_well-mannered,2316.037246,,,,You Task,1,4920560,right,,
Start_of_friendly,2319.62065,,,,You Task,1,4920560,,,
End_of_friendly,2319.62065,,,,You Task,1,4920560,right,,
Start_of_nonconforming,2322.853782,,,,You Task,1,4920560,,,
End_of_nonconforming,2322.853782,,,,You Task,1,4920560,left,,
Start_of_nosey,2326.320274,,,,You Task,1,4920560,,,
End_of_nosey,2326.320274,,,,You Task,1,4920560,right,,
Start_of_clever,2330.320267,,,,You Task,1,4920560,,,
End_of_clever,2330.320267,,,,You Task,1,4920560,left,,
Start_of_angry,2333.653493,,,,You Task,1,4920560,,,
End_of_angry,2333.653493,,,,You Task,1,4920560,left,,
Start_of_untrustworthy,2336.770034,,,,You Task,1,4920560,,,
End_of_untrustworthy,2336.770034,,,,You Task,1,4920560,left,,
Start_of_honest,2340.01978,,,,You Task,1,4920560,,,
End_of_honest,2340.01978,,,,You Task,1,4920560,right,,
Start_of_imaginative,2343.169694,,,,You Task,1,4920560,,,
End_of_imaginative,2343.169694,,,,You Task,1,4920560,right,,
Start_of_dishonest,2346.919774,,,,You Task,1,4920560,,,
End_of_dishonest,2346.919774,,,,You Task,1,4920560,left,,
Start_of_sarcastic,2350.06964,,,,You Task,1,4920560,,,
End_of_sarcastic,2350.06964,,,,You Task,1,4920560,right,,
Start_of_bashful,2353.286148,,,,You Task,1,4920560,,,
End_of_bashful,2353.286148,,,,You Task,1,4920560,left,,
Start_of_punctual,2356.569204,,,,You Task,1,4920560,,,
End_of_punctual,2356.569204,,,,You Task,1,4920560,left,,
Start_of_daring,2359.985837,,,,You Task,1,4920560,,,
End_of_daring,2359.985837,,,,You Task,1,4920560,right,,
Start_of_courteous,2363.485419,,,,You Task,1,4920560,,,
End_of_courteous,2363.485419,,,,You Task,1,4920560,right,,
Start_of_gloomy,2367.169113,,,,You Task,1,4920560,,,
End_of_gloomy,2367.169113,,,,You Task,1,4920560,left,,
Start_of_amusing,2370.368894,,,,You Task,1,4920560,,,
End_of_amusing,2370.368894,,,,You Task,1,4920560,right,,
Start_of_easygoing,2373.552221,,,,You Task,1,4920560,,,
End_of_easygoing,2373.552221,,,,You Task,1,4920560,right,,
Start_of_thrifty,2376.801971,,,,You Task,1,4920560,,,
End_of_thrifty,2376.801971,,,,You Task,1,4920560,left,,
Start_of_idealistic,2380.118589,,,,You Task,1,4920560,,,
End_of_idealistic,2380.118589,,,,You Task,1,4920560,left,,
Start_of_modest,2383.468485,,,,You Task,1,4920560,,,
End_of_modest,2383.468485,,,,You Task,1,4920560,left,,
Start_of_moody,2386.901704,,,,You Task,1,4920560,,,
End_of_moody,2386.901704,,,,You Task,1,4920560,left,,
Start_of_loyal,2390.351578,,,,You Task,1,4920560,,,
End_of_loyal,2390.351578,,,,You Task,1,4920560,right,,
Start_of_pessimistic,2393.534671,,,,You Task,1,4920560,,,
End_of_pessimistic,2393.534671,,,,You Task,1,4920560,left,,
Start_of_superstitious,2396.701387,,,,You Task,1,4920560,,,
End_of_superstitious,2396.701387,,,,You Task,1,4920560,left,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,2397.957599,,,,,,,,,
ESQ,2399.782158,,Knowledge_start,,Experience Sampling Questions,1,4920560,,,You Task
ESQ,2405.25221,,Knowledge_response,8.1,Experience Sampling Questions,1,4920560,,Marker Started at 5,You Task
ESQ,2405.253362,,Other_start,,Experience Sampling Questions,1,4920560,,,You Task
ESQ,2409.400744,,Other_response,10,Experience Sampling Questions,1,4920560,,Marker Started at 10,You Task
ESQ,2409.401877,,Deliberate_start,,Experience Sampling Questions,1,4920560,,,You Task
ESQ,2412.018161,,Deliberate_response,4,Experience Sampling Questions,1,4920560,,Marker Started at 4,You Task
ESQ,2412.019267,,Past_start,,Experience Sampling Questions,1,4920560,,,You Task
ESQ,2415.902114,,Past_response,8.7,Experience Sampling Questions,1,4920560,,Marker Started at 9,You Task
ESQ,2415.903246,,Detailed_start,,Experience Sampling Questions,1,4920560,,,You Task
ESQ,2419.21846,,Detailed_response,3.7,Experience Sampling Questions,1,4920560,,Marker Started at 5,You Task
ESQ,2419.219595,,Distracting_start,,Experience Sampling Questions,1,4920560,,,You Task
ESQ,2423.167141,,Distracting_response,8.9,Experience Sampling Questions,1,4920560,,Marker Started at 7,You Task
ESQ,2423.168348,,Focus_start,,Experience Sampling Questions,1,4920560,,,You Task
ESQ,2426.768105,,Focus_response,6.5,Experience Sampling Questions,1,4920560,,Marker Started at 8,You Task
ESQ,2426.768372,,Emotion_start,,Experience Sampling Questions,1,4920560,,,You Task
ESQ,2432.11663,,Emotion_response,3.8,Experience Sampling Questions,1,4920560,,Marker Started at 10,You Task
ESQ,2432.117755,,Absorption_start,,Experience Sampling Questions,1,4920560,,,You Task
ESQ,2436.601219,,Absorption_response,8.5,Experience Sampling Questions,1,4920560,,Marker Started at 5,You Task
ESQ,2436.602336,,Problem_start,,Experience Sampling Questions,1,4920560,,,You Task
ESQ,2441.582913,,Problem_response,3.1,Experience Sampling Questions,1,4920560,,Marker Started at 4,You Task
ESQ,2441.583361,,Modality_start,,Experience Sampling Questions,1,4920560,,,You Task
ESQ,2445.217421,,Modality_response,9,Experience Sampling Questions,1,4920560,,Marker Started at 8,You Task
ESQ,2445.218559,,Intrusive_start,,Experience Sampling Questions,1,4920560,,,You Task
ESQ,2450.449932,,Intrusive_response,5,Experience Sampling Questions,1,4920560,,Marker Started at 6,You Task
ESQ,2450.451056,,Future_start,,Experience Sampling Questions,1,4920560,,,You Task
ESQ,2454.133448,,Future_response,6.1,Experience Sampling Questions,1,4920560,,Marker Started at 8,You Task
ESQ,2454.134608,,Self_start,,Experience Sampling Questions,1,4920560,,,You Task
ESQ,2457.132464,,Self_response,8.4,Experience Sampling Questions,1,4920560,,Marker Started at 7,You Task
EXPERIMENT DATA:,You Task,,,,,,,,,
Start Time,2457.142894,,,,,,,,,
Self_Task_Start,2459.501911,,,,You Task,1,4920560,,,
Start_of_self-assured,2462.082576,,,,You Task,1,4920560,,,
End_of_self-assured,2462.082576,,,,You Task,1,4920560,left,,
Start_of_angry,2465.648985,,,,You Task,1,4920560,,,
End_of_angry,2465.648985,,,,You Task,1,4920560,left,,
Start_of_sarcastic,2468.899056,,,,You Task,1,4920560,,,
End_of_sarcastic,2468.899056,,,,You Task,1,4920560,right,,
Start_of_sloppy,2472.049119,,,,You Task,1,4920560,,,
End_of_sloppy,2472.049119,,,,You Task,1,4920560,left,,
Start_of_enthusiastic,2475.365554,,,,You Task,1,4920560,,,
End_of_enthusiastic,2475.365554,,,,You Task,1,4920560,right,,
